,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1917,1.1917,-0.08%,限制大额申购,开放赎回,003302,2021-04-30
2,1.1926,1.1926,-0.03%,限制大额申购,开放赎回,003302,2021-04-29
3,1.1929,1.1929,0.20%,限制大额申购,开放赎回,003302,2021-04-28
4,1.1905,1.1905,-0.05%,限制大额申购,开放赎回,003302,2021-04-27
5,1.1911,1.1911,-0.02%,限制大额申购,开放赎回,003302,2021-04-26
6,1.1913,1.1913,-0.03%,限制大额申购,开放赎回,003302,2021-04-23
7,1.1916,1.1916,0.13%,限制大额申购,开放赎回,003302,2021-04-22
8,1.1901,1.1901,0.02%,限制大额申购,开放赎回,003302,2021-04-21
9,1.1899,1.1899,-0.03%,限制大额申购,开放赎回,003302,2021-04-20
10,1.1903,1.1903,0.36%,限制大额申购,开放赎回,003302,2021-04-19
12,1.1860,1.1860,0.19%,限制大额申购,开放赎回,003302,2021-04-16
13,1.1838,1.1838,-0.03%,限制大额申购,开放赎回,003302,2021-04-15
14,1.1841,1.1841,0.30%,限制大额申购,开放赎回,003302,2021-04-14
15,1.1806,1.1806,-0.07%,限制大额申购,开放赎回,003302,2021-04-13
16,1.1814,1.1814,-0.46%,限制大额申购,开放赎回,003302,2021-04-12
17,1.1868,1.1868,-0.01%,限制大额申购,开放赎回,003302,2021-04-09
18,1.1869,1.1869,0.06%,限制大额申购,开放赎回,003302,2021-04-08
19,1.1862,1.1862,-0.20%,限制大额申购,开放赎回,003302,2021-04-07
20,1.1886,1.1886,0.03%,限制大额申购,开放赎回,003302,2021-04-06
21,1.1883,1.1883,0.06%,限制大额申购,开放赎回,003302,2021-04-02
23,1.1876,1.1876,0.19%,限制大额申购,开放赎回,003302,2021-04-01
24,1.1853,1.1853,-0.13%,限制大额申购,开放赎回,003302,2021-03-31
25,1.1868,1.1868,0.09%,限制大额申购,开放赎回,003302,2021-03-30
26,1.1857,1.1857,0.20%,限制大额申购,开放赎回,003302,2021-03-29
27,1.1833,1.1833,0.38%,限制大额申购,开放赎回,003302,2021-03-26
28,1.1788,1.1788,0.20%,限制大额申购,开放赎回,003302,2021-03-25
29,1.1765,1.1765,-0.43%,限制大额申购,开放赎回,003302,2021-03-24
30,1.1816,1.1816,-0.20%,限制大额申购,开放赎回,003302,2021-03-23
31,1.1840,1.1840,0.29%,限制大额申购,开放赎回,003302,2021-03-22
32,1.1806,1.1806,-0.25%,限制大额申购,开放赎回,003302,2021-03-19
34,1.1836,1.1836,0.35%,限制大额申购,开放赎回,003302,2021-03-18
35,1.1795,1.1795,0.22%,限制大额申购,开放赎回,003302,2021-03-17
36,1.1769,1.1769,0.09%,限制大额申购,开放赎回,003302,2021-03-16
37,1.1758,1.1758,-0.22%,限制大额申购,开放赎回,003302,2021-03-15
38,1.1784,1.1784,0.04%,限制大额申购,开放赎回,003302,2021-03-12
39,1.1779,1.1779,0.48%,限制大额申购,开放赎回,003302,2021-03-11
40,1.1723,1.1723,0.15%,限制大额申购,开放赎回,003302,2021-03-10
41,1.1706,1.1706,-0.43%,限制大额申购,开放赎回,003302,2021-03-09
42,1.1756,1.1756,-0.58%,限制大额申购,开放赎回,003302,2021-03-08
43,1.1824,1.1824,0.01%,限制大额申购,开放赎回,003302,2021-03-05
45,1.1823,1.1823,-0.56%,限制大额申购,开放赎回,003302,2021-03-04
46,1.1889,1.1889,0.27%,限制大额申购,开放赎回,003302,2021-03-03
47,1.1857,1.1857,-0.23%,限制大额申购,开放赎回,003302,2021-03-02
48,1.1884,1.1884,0.56%,限制大额申购,开放赎回,003302,2021-03-01
49,1.1818,1.1818,-0.53%,限制大额申购,开放赎回,003302,2021-02-26
50,1.1881,1.1881,0.07%,限制大额申购,开放赎回,003302,2021-02-25
51,1.1873,1.1873,-0.57%,限制大额申购,开放赎回,003302,2021-02-24
52,1.1941,1.1941,-0.21%,限制大额申购,开放赎回,003302,2021-02-23
53,1.1966,1.1966,-0.52%,限制大额申购,开放赎回,003302,2021-02-22
54,1.2028,1.2028,0.03%,限制大额申购,开放赎回,003302,2021-02-19
56,1.2024,1.2024,-0.14%,限制大额申购,开放赎回,003302,2021-02-18
57,1.2041,1.2041,0.33%,限制大额申购,开放赎回,003302,2021-02-10
58,1.2001,1.2001,0.58%,限制大额申购,开放赎回,003302,2021-02-09
59,1.1932,1.1932,0.44%,限制大额申购,开放赎回,003302,2021-02-08
60,1.1880,1.1880,-0.21%,限制大额申购,开放赎回,003302,2021-02-05
61,1.1905,1.1905,-0.28%,限制大额申购,开放赎回,003302,2021-02-04
62,1.1938,1.1938,-0.13%,限制大额申购,开放赎回,003302,2021-02-03
63,1.1954,1.1954,0.15%,限制大额申购,开放赎回,003302,2021-02-02
64,1.1936,1.1936,0.38%,限制大额申购,开放赎回,003302,2021-02-01
65,1.1891,1.1891,-0.40%,限制大额申购,开放赎回,003302,2021-01-29
67,1.1939,1.1939,-0.74%,限制大额申购,开放赎回,003302,2021-01-28
68,1.2028,1.2028,-0.12%,限制大额申购,开放赎回,003302,2021-01-27
69,1.2043,1.2043,-0.45%,限制大额申购,开放赎回,003302,2021-01-26
70,1.2098,1.2098,-0.02%,限制大额申购,开放赎回,003302,2021-01-25
71,1.2101,1.2101,0.03%,限制大额申购,开放赎回,003302,2021-01-22
72,1.2097,1.2097,0.34%,限制大额申购,开放赎回,003302,2021-01-21
73,1.2056,1.2056,0.23%,限制大额申购,开放赎回,003302,2021-01-20
74,1.2028,1.2028,-0.14%,限制大额申购,开放赎回,003302,2021-01-19
75,1.2045,1.2045,0.27%,限制大额申购,开放赎回,003302,2021-01-18
76,1.2013,1.2013,0.07%,限制大额申购,开放赎回,003302,2021-01-15
78,1.2004,1.2004,-0.19%,限制大额申购,开放赎回,003302,2021-01-14
79,1.2027,1.2027,-0.13%,限制大额申购,开放赎回,003302,2021-01-13
80,1.2043,1.2043,0.61%,限制大额申购,开放赎回,003302,2021-01-12
81,1.1970,1.1970,-0.16%,限制大额申购,开放赎回,003302,2021-01-11
82,1.1989,1.1989,-0.10%,限制大额申购,开放赎回,003302,2021-01-08
83,1.2001,1.2001,0.08%,限制大额申购,开放赎回,003302,2021-01-07
84,1.1992,1.1992,-0.04%,限制大额申购,开放赎回,003302,2021-01-06
85,1.1997,1.1997,0.45%,限制大额申购,开放赎回,003302,2021-01-05
86,1.1943,1.1943,0.48%,限制大额申购,开放赎回,003302,2021-01-04
