,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.7132,3.7210%,暂停申购,开放赎回,,001233,2021-04-30
2,0.8806,3.6750%,暂停申购,开放赎回,,001233,2021-04-29
3,0.8758,3.5270%,开放申购,开放赎回,,001233,2021-04-28
4,0.8949,3.4720%,开放申购,开放赎回,,001233,2021-04-27
5,0.6844,3.2630%,开放申购,开放赎回,,001233,2021-04-26
6,2.9584,4.1870%,开放申购,开放赎回,,001233,2021-04-25
7,0.6277,2.9990%,开放申购,开放赎回,,001233,2021-04-23
8,0.6065,2.9690%,开放申购,开放赎回,,001233,2021-04-22
9,0.7741,2.9020%,开放申购,开放赎回,,001233,2021-04-21
10,0.5073,2.7960%,开放申购,开放赎回,,001233,2021-04-20
12,2.3930,2.8880%,开放申购,开放赎回,,001233,2021-04-19
13,0.7596,1.7830%,开放申购,开放赎回,,001233,2021-04-18
14,0.5701,1.7520%,开放申购,开放赎回,,001233,2021-04-16
15,0.4819,1.8090%,开放申购,开放赎回,,001233,2021-04-15
16,0.5764,1.7400%,开放申购,开放赎回,,001233,2021-04-14
17,0.6792,1.6230%,开放申购,开放赎回,,001233,2021-04-13
18,0.3227,1.5310%,开放申购,开放赎回,,001233,2021-04-12
19,0.7002,1.5660%,开放申购,开放赎回,,001233,2021-04-11
20,0.6782,1.6060%,开放申购,开放赎回,,001233,2021-04-09
21,0.3517,1.6520%,开放申购,开放赎回,,001233,2021-04-08
23,0.3563,1.7880%,开放申购,开放赎回,,001233,2021-04-07
24,0.5042,2.0160%,开放申购,开放赎回,,001233,2021-04-06
25,1.1661,2.1660%,开放申购,开放赎回,,001233,2021-04-05
26,0.7638,2.3390%,开放申购,开放赎回,,001233,2021-04-02
27,0.6090,2.3890%,开放申购,开放赎回,,001233,2021-04-01
28,0.7848,2.2990%,开放申购,开放赎回,,001233,2021-03-31
29,0.7855,2.2120%,开放申购,开放赎回,,001233,2021-03-30
30,0.6075,2.2110%,开放申购,开放赎回,,001233,2021-03-29
31,0.8828,3.8550%,开放申购,开放赎回,,001233,2021-03-28
32,0.8585,3.7350%,开放申购,开放赎回,,001233,2021-03-26
34,0.4398,3.8410%,开放申购,开放赎回,,001233,2021-03-25
35,0.6229,3.8650%,开放申购,开放赎回,,001233,2021-03-24
36,0.7828,3.9360%,开放申购,开放赎回,,001233,2021-03-23
37,3.6677,3.9100%,开放申购,开放赎回,,001233,2021-03-22
38,0.6620,2.0680%,开放申购,开放赎回,,001233,2021-03-21
39,1.0544,1.9050%,开放申购,开放赎回,,001233,2021-03-19
40,0.4843,1.7000%,开放申购,开放赎回,,001233,2021-03-18
41,0.7535,1.8700%,开放申购,开放赎回,,001233,2021-03-17
42,0.7342,1.5670%,开放申购,开放赎回,,001233,2021-03-16
43,0.2369,2.3580%,开放申购,开放赎回,,001233,2021-03-15
45,0.3555,2.8030%,开放申购,开放赎回,,001233,2021-03-14
46,0.6692,2.8240%,开放申购,开放赎回,,001233,2021-03-12
47,0.8038,2.8420%,开放申购,开放赎回,,001233,2021-03-11
