,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0087,1.0187,,暂停申购,暂停赎回,009524,2021-04-30
2,1.0081,1.0181,,暂停申购,暂停赎回,009524,2021-04-23
3,1.0075,1.0175,,暂停申购,暂停赎回,009524,2021-04-16
4,1.0070,1.0170,,暂停申购,暂停赎回,009524,2021-04-09
5,1.0064,1.0164,,暂停申购,暂停赎回,009524,2021-04-02
6,1.0058,1.0158,,暂停申购,暂停赎回,009524,2021-03-26
7,1.0052,1.0152,,暂停申购,暂停赎回,009524,2021-03-19
8,1.0047,1.0147,,暂停申购,暂停赎回,009524,2021-03-12
9,1.0091,1.0141,,暂停申购,暂停赎回,009524,2021-03-05
10,1.0085,1.0135,,暂停申购,暂停赎回,009524,2021-02-26
12,1.0079,1.0129,,暂停申购,暂停赎回,009524,2021-02-19
13,1.0073,1.0123,,暂停申购,暂停赎回,009524,2021-02-10
14,1.0069,1.0119,,暂停申购,暂停赎回,009524,2021-02-05
15,1.0066,1.0116,,暂停申购,暂停赎回,009524,2021-01-29
16,1.0063,1.0113,,暂停申购,暂停赎回,009524,2021-01-22
17,1.0057,1.0107,,暂停申购,暂停赎回,009524,2021-01-15
18,1.0051,1.0101,,暂停申购,暂停赎回,009524,2021-01-08
