,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,5.7057,5.9207,0.44%,开放申购,开放赎回,370024,2021-04-30
2,5.6805,5.8955,1.31%,开放申购,开放赎回,370024,2021-04-29
3,5.6072,5.8222,1.06%,开放申购,开放赎回,370024,2021-04-28
4,5.5484,5.7634,1.27%,开放申购,开放赎回,370024,2021-04-27
5,5.4789,5.6939,0.98%,开放申购,开放赎回,370024,2021-04-26
6,5.4257,5.6407,1.53%,开放申购,开放赎回,370024,2021-04-23
7,5.3440,5.5590,0.75%,开放申购,开放赎回,370024,2021-04-22
8,5.3043,5.5193,0.13%,开放申购,开放赎回,370024,2021-04-21
9,5.2974,5.5124,0.71%,开放申购,开放赎回,370024,2021-04-20
10,5.2600,5.4750,3.36%,开放申购,开放赎回,370024,2021-04-19
12,5.0888,5.3038,0.04%,开放申购,开放赎回,370024,2021-04-16
13,5.0867,5.3017,-0.33%,开放申购,开放赎回,370024,2021-04-15
14,5.1033,5.3183,1.26%,开放申购,开放赎回,370024,2021-04-14
15,5.0400,5.2550,-0.03%,开放申购,开放赎回,370024,2021-04-13
16,5.0414,5.2564,-2.10%,开放申购,开放赎回,370024,2021-04-12
17,5.1497,5.3647,-2.28%,开放申购,开放赎回,370024,2021-04-09
18,5.2697,5.4847,0.43%,开放申购,开放赎回,370024,2021-04-08
19,5.2472,5.4622,-0.71%,开放申购,开放赎回,370024,2021-04-07
20,5.2849,5.4999,0.14%,开放申购,开放赎回,370024,2021-04-06
21,5.2773,5.4923,0.90%,开放申购,开放赎回,370024,2021-04-02
23,5.2303,5.4453,0.74%,开放申购,开放赎回,370024,2021-04-01
24,5.1917,5.4067,-1.36%,开放申购,开放赎回,370024,2021-03-31
25,5.2634,5.4784,1.92%,开放申购,开放赎回,370024,2021-03-30
26,5.1643,5.3793,1.56%,开放申购,开放赎回,370024,2021-03-29
27,5.0852,5.3002,4.37%,开放申购,开放赎回,370024,2021-03-26
28,4.8722,5.0872,0.95%,开放申购,开放赎回,370024,2021-03-25
29,4.8264,5.0414,-1.66%,开放申购,开放赎回,370024,2021-03-24
30,4.9081,5.1231,-2.40%,开放申购,开放赎回,370024,2021-03-23
31,5.0286,5.2436,0.86%,开放申购,开放赎回,370024,2021-03-22
32,4.9856,5.2006,-2.85%,开放申购,开放赎回,370024,2021-03-19
34,5.1321,5.3471,1.13%,开放申购,开放赎回,370024,2021-03-18
35,5.0749,5.2899,1.27%,开放申购,开放赎回,370024,2021-03-17
36,5.0112,5.2262,0.80%,开放申购,开放赎回,370024,2021-03-16
37,4.9712,5.1862,-3.72%,开放申购,开放赎回,370024,2021-03-15
