,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1923,1.5723,0.26%,开放申购,开放赎回,240013,2021-04-30
2,1.1892,1.5692,0.13%,开放申购,开放赎回,240013,2021-04-29
3,1.1876,1.5676,0.36%,开放申购,开放赎回,240013,2021-04-28
4,1.1833,1.5633,-0.01%,开放申购,开放赎回,240013,2021-04-27
5,1.1834,1.5634,-0.47%,开放申购,开放赎回,240013,2021-04-26
6,1.1890,1.5690,0.08%,开放申购,开放赎回,240013,2021-04-23
7,1.1880,1.5680,-0.03%,开放申购,开放赎回,240013,2021-04-22
8,1.1883,1.5683,0.04%,开放申购,开放赎回,240013,2021-04-21
9,1.1878,1.5678,0.05%,开放申购,开放赎回,240013,2021-04-20
10,1.1872,1.5672,0.70%,开放申购,开放赎回,240013,2021-04-19
12,1.1789,1.5589,0.00%,开放申购,开放赎回,240013,2021-04-16
13,1.1789,1.5589,-0.20%,开放申购,开放赎回,240013,2021-04-15
14,1.1813,1.5613,0.11%,开放申购,开放赎回,240013,2021-04-14
15,1.1800,1.5600,0.08%,开放申购,开放赎回,240013,2021-04-13
16,1.1790,1.5590,-0.25%,开放申购,开放赎回,240013,2021-04-12
17,1.1819,1.5619,-0.07%,开放申购,开放赎回,240013,2021-04-09
18,1.1827,1.5627,0.01%,开放申购,开放赎回,240013,2021-04-08
19,1.1826,1.5626,-0.06%,开放申购,开放赎回,240013,2021-04-07
20,1.1833,1.5633,-0.12%,开放申购,开放赎回,240013,2021-04-06
21,1.1847,1.5647,0.08%,开放申购,开放赎回,240013,2021-04-02
23,1.1837,1.5637,0.23%,开放申购,开放赎回,240013,2021-04-01
24,1.1810,1.5610,-0.10%,开放申购,开放赎回,240013,2021-03-31
25,1.1822,1.5622,0.19%,开放申购,开放赎回,240013,2021-03-30
26,1.1800,1.5600,0.08%,开放申购,开放赎回,240013,2021-03-29
27,1.1791,1.5591,0.20%,开放申购,开放赎回,240013,2021-03-26
