,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1208,1.2368,-0.21%,限制大额申购,开放赎回,003878,2021-04-30
2,1.1232,1.2392,0.26%,限制大额申购,开放赎回,003878,2021-04-29
3,1.1203,1.2363,0.04%,限制大额申购,开放赎回,003878,2021-04-28
4,1.1198,1.2358,0.15%,限制大额申购,开放赎回,003878,2021-04-27
5,1.1181,1.2341,-0.15%,限制大额申购,开放赎回,003878,2021-04-26
6,1.1198,1.2358,0.09%,限制大额申购,开放赎回,003878,2021-04-23
7,1.1188,1.2348,0.13%,限制大额申购,开放赎回,003878,2021-04-22
8,1.1173,1.2333,0.00%,限制大额申购,开放赎回,003878,2021-04-21
9,1.1173,1.2333,0.05%,限制大额申购,开放赎回,003878,2021-04-20
10,1.1167,1.2327,0.52%,限制大额申购,开放赎回,003878,2021-04-19
12,1.1109,1.2269,0.12%,限制大额申购,开放赎回,003878,2021-04-16
13,1.1096,1.2256,-0.03%,限制大额申购,开放赎回,003878,2021-04-15
14,1.1099,1.2259,0.11%,限制大额申购,开放赎回,003878,2021-04-14
15,1.1087,1.2247,0.05%,限制大额申购,开放赎回,003878,2021-04-13
16,1.1081,1.2241,-0.31%,限制大额申购,开放赎回,003878,2021-04-12
17,1.1116,1.2276,-0.26%,限制大额申购,开放赎回,003878,2021-04-09
18,1.1145,1.2305,0.04%,限制大额申购,开放赎回,003878,2021-04-08
19,1.1140,1.2300,-0.04%,限制大额申购,开放赎回,003878,2021-04-07
20,1.1145,1.2305,-0.02%,限制大额申购,开放赎回,003878,2021-04-06
21,1.1147,1.2307,0.26%,限制大额申购,开放赎回,003878,2021-04-02
23,1.1118,1.2278,0.41%,限制大额申购,开放赎回,003878,2021-04-01
24,1.1073,1.2233,-0.15%,限制大额申购,开放赎回,003878,2021-03-31
25,1.1090,1.2250,0.49%,限制大额申购,开放赎回,003878,2021-03-30
26,1.1036,1.2196,-0.02%,限制大额申购,开放赎回,003878,2021-03-29
27,1.1038,1.2198,0.55%,限制大额申购,开放赎回,003878,2021-03-26
28,1.0978,1.2138,0.07%,限制大额申购,开放赎回,003878,2021-03-25
29,1.0970,1.2130,-0.10%,限制大额申购,开放赎回,003878,2021-03-24
30,1.0981,1.2141,-0.01%,限制大额申购,开放赎回,003878,2021-03-23
31,1.0982,1.2142,0.05%,限制大额申购,开放赎回,003878,2021-03-22
32,1.0977,1.2137,0.02%,限制大额申购,开放赎回,003878,2021-03-19
34,1.0975,1.2135,0.03%,限制大额申购,开放赎回,003878,2021-03-18
35,1.0972,1.2132,0.05%,限制大额申购,开放赎回,003878,2021-03-17
36,1.0967,1.2127,0.05%,限制大额申购,开放赎回,003878,2021-03-16
37,1.0962,1.2122,-0.06%,限制大额申购,开放赎回,003878,2021-03-15
38,1.0969,1.2129,-0.04%,限制大额申购,开放赎回,003878,2021-03-12
39,1.0973,1.2133,0.01%,限制大额申购,开放赎回,003878,2021-03-11
40,1.0972,1.2132,0.04%,限制大额申购,开放赎回,003878,2021-03-10
41,1.0968,1.2128,-0.05%,限制大额申购,开放赎回,003878,2021-03-09
42,1.0973,1.2133,-0.11%,限制大额申购,开放赎回,003878,2021-03-08
43,1.0985,1.2145,0.10%,限制大额申购,开放赎回,003878,2021-03-05
45,1.0974,1.2134,-0.07%,限制大额申购,开放赎回,003878,2021-03-04
46,1.0982,1.2142,0.17%,限制大额申购,开放赎回,003878,2021-03-03
47,1.0963,1.2123,-0.07%,限制大额申购,开放赎回,003878,2021-03-02
48,1.0971,1.2131,0.06%,限制大额申购,开放赎回,003878,2021-03-01
49,1.0964,1.2124,-0.35%,限制大额申购,开放赎回,003878,2021-02-26
50,1.1003,1.2163,0.15%,限制大额申购,开放赎回,003878,2021-02-25
51,1.0987,1.2147,-0.11%,限制大额申购,开放赎回,003878,2021-02-24
52,1.0999,1.2159,0.10%,限制大额申购,开放赎回,003878,2021-02-23
53,1.0988,1.2148,-0.05%,限制大额申购,开放赎回,003878,2021-02-22
54,1.0993,1.2153,0.16%,限制大额申购,开放赎回,003878,2021-02-19
56,1.0975,1.2135,0.15%,限制大额申购,开放赎回,003878,2021-02-18
57,1.0959,1.2119,0.23%,限制大额申购,开放赎回,003878,2021-02-10
58,1.0934,1.2094,0.47%,限制大额申购,开放赎回,003878,2021-02-09
59,1.0883,1.2043,0.38%,限制大额申购,开放赎回,003878,2021-02-08
60,1.0842,1.2002,-0.11%,限制大额申购,开放赎回,003878,2021-02-05
61,1.0854,1.2014,-0.21%,限制大额申购,开放赎回,003878,2021-02-04
62,1.0877,1.2037,-0.22%,限制大额申购,开放赎回,003878,2021-02-03
63,1.0901,1.2061,0.28%,限制大额申购,开放赎回,003878,2021-02-02
64,1.0871,1.2031,0.42%,限制大额申购,开放赎回,003878,2021-02-01
65,1.0826,1.1986,-0.20%,限制大额申购,开放赎回,003878,2021-01-29
67,1.0848,1.2008,-0.80%,限制大额申购,开放赎回,003878,2021-01-28
68,1.0935,1.2095,0.23%,限制大额申购,开放赎回,003878,2021-01-27
69,1.0910,1.2070,-0.82%,限制大额申购,开放赎回,003878,2021-01-26
70,1.1000,1.2160,0.01%,限制大额申购,开放赎回,003878,2021-01-25
71,1.0999,1.2159,-0.13%,限制大额申购,开放赎回,003878,2021-01-22
72,1.1013,1.2173,0.89%,限制大额申购,开放赎回,003878,2021-01-21
73,1.0916,1.2076,0.32%,限制大额申购,开放赎回,003878,2021-01-20
74,1.0881,1.2041,-0.78%,限制大额申购,开放赎回,003878,2021-01-19
75,1.0966,1.2126,0.49%,限制大额申购,开放赎回,003878,2021-01-18
76,1.0912,1.2072,-0.16%,限制大额申购,开放赎回,003878,2021-01-15
78,1.0930,1.2090,-0.69%,限制大额申购,开放赎回,003878,2021-01-14
79,1.1006,1.2166,-0.34%,限制大额申购,开放赎回,003878,2021-01-13
80,1.1044,1.2204,0.45%,限制大额申购,开放赎回,003878,2021-01-12
81,1.0994,1.2154,-0.09%,限制大额申购,开放赎回,003878,2021-01-11
82,1.1004,1.2164,0.13%,限制大额申购,开放赎回,003878,2021-01-08
83,1.0990,1.2150,0.15%,限制大额申购,开放赎回,003878,2021-01-07
84,1.0974,1.2134,0.00%,限制大额申购,开放赎回,003878,2021-01-06
85,1.1724,1.2134,0.69%,限制大额申购,开放赎回,003878,2021-01-05
86,1.1644,1.2054,0.49%,限制大额申购,开放赎回,003878,2021-01-04
