,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,2.0072,2.0072,-0.63%,开放申购,开放赎回,000176,2021-04-30
2,2.0199,2.0199,0.81%,开放申购,开放赎回,000176,2021-04-29
3,2.0036,2.0036,0.59%,开放申购,开放赎回,000176,2021-04-28
4,1.9919,1.9919,0.73%,开放申购,开放赎回,000176,2021-04-27
5,1.9775,1.9775,-0.96%,开放申购,开放赎回,000176,2021-04-26
6,1.9967,1.9967,1.12%,开放申购,开放赎回,000176,2021-04-23
7,1.9746,1.9746,-0.11%,开放申购,开放赎回,000176,2021-04-22
8,1.9768,1.9768,0.44%,开放申购,开放赎回,000176,2021-04-21
9,1.9681,1.9681,0.23%,开放申购,开放赎回,000176,2021-04-20
10,1.9635,1.9635,2.32%,开放申购,开放赎回,000176,2021-04-19
12,1.9190,1.9190,0.26%,开放申购,开放赎回,000176,2021-04-16
13,1.9141,1.9141,-0.83%,开放申购,开放赎回,000176,2021-04-15
14,1.9301,1.9301,0.79%,开放申购,开放赎回,000176,2021-04-14
15,1.9149,1.9149,-0.24%,开放申购,开放赎回,000176,2021-04-13
16,1.9196,1.9196,-1.91%,开放申购,开放赎回,000176,2021-04-12
17,1.9569,1.9569,-1.27%,开放申购,开放赎回,000176,2021-04-09
18,1.9820,1.9820,0.31%,开放申购,开放赎回,000176,2021-04-08
19,1.9758,1.9758,-0.81%,开放申购,开放赎回,000176,2021-04-07
20,1.9919,1.9919,-0.47%,开放申购,开放赎回,000176,2021-04-06
21,2.0014,2.0014,0.99%,开放申购,开放赎回,000176,2021-04-02
23,1.9818,1.9818,1.37%,开放申购,开放赎回,000176,2021-04-01
24,1.9550,1.9550,-0.74%,开放申购,开放赎回,000176,2021-03-31
25,1.9696,1.9696,0.91%,开放申购,开放赎回,000176,2021-03-30
26,1.9519,1.9519,0.30%,开放申购,开放赎回,000176,2021-03-29
27,1.9461,1.9461,2.28%,开放申购,开放赎回,000176,2021-03-26
28,1.9027,1.9027,0.23%,开放申购,开放赎回,000176,2021-03-25
29,1.8983,1.8983,-1.74%,开放申购,开放赎回,000176,2021-03-24
30,1.9319,1.9319,-0.87%,开放申购,开放赎回,000176,2021-03-23
31,1.9488,1.9488,0.82%,开放申购,开放赎回,000176,2021-03-22
32,1.9329,1.9329,-2.60%,开放申购,开放赎回,000176,2021-03-19
34,1.9845,1.9845,0.92%,开放申购,开放赎回,000176,2021-03-18
35,1.9664,1.9664,0.32%,开放申购,开放赎回,000176,2021-03-17
36,1.9602,1.9602,1.10%,开放申购,开放赎回,000176,2021-03-16
37,1.9389,1.9389,-2.20%,开放申购,开放赎回,000176,2021-03-15
38,1.9826,1.9826,0.37%,开放申购,开放赎回,000176,2021-03-12
39,1.9752,1.9752,2.54%,开放申购,开放赎回,000176,2021-03-11
40,1.9262,1.9262,0.89%,开放申购,开放赎回,000176,2021-03-10
41,1.9092,1.9092,-2.38%,开放申购,开放赎回,000176,2021-03-09
42,1.9557,1.9557,-3.30%,开放申购,开放赎回,000176,2021-03-08
43,2.0224,2.0224,-0.59%,开放申购,开放赎回,000176,2021-03-05
45,2.0344,2.0344,-2.98%,开放申购,开放赎回,000176,2021-03-04
46,2.0968,2.0968,2.17%,开放申购,开放赎回,000176,2021-03-03
47,2.0522,2.0522,-0.92%,开放申购,开放赎回,000176,2021-03-02
48,2.0713,2.0713,1.36%,开放申购,开放赎回,000176,2021-03-01
49,2.0436,2.0436,-2.23%,开放申购,开放赎回,000176,2021-02-26
50,2.0902,2.0902,0.65%,开放申购,开放赎回,000176,2021-02-25
51,2.0766,2.0766,-2.39%,开放申购,开放赎回,000176,2021-02-24
52,2.1275,2.1275,-0.18%,开放申购,开放赎回,000176,2021-02-23
53,2.1314,2.1314,-3.34%,开放申购,开放赎回,000176,2021-02-22
54,2.2051,2.2051,-0.05%,开放申购,开放赎回,000176,2021-02-19
56,2.2062,2.2062,-0.87%,开放申购,开放赎回,000176,2021-02-18
57,2.2256,2.2256,1.69%,开放申购,开放赎回,000176,2021-02-10
58,2.1886,2.1886,1.96%,开放申购,开放赎回,000176,2021-02-09
59,2.1465,2.1465,1.47%,开放申购,开放赎回,000176,2021-02-08
60,2.1155,2.1155,0.54%,开放申购,开放赎回,000176,2021-02-05
61,2.1042,2.1042,-0.12%,开放申购,开放赎回,000176,2021-02-04
62,2.1067,2.1067,-0.24%,开放申购,开放赎回,000176,2021-02-03
63,2.1117,2.1117,1.63%,开放申购,开放赎回,000176,2021-02-02
64,2.0778,2.0778,1.57%,开放申购,开放赎回,000176,2021-02-01
65,2.0457,2.0457,-0.41%,开放申购,开放赎回,000176,2021-01-29
67,2.0541,2.0541,-2.51%,开放申购,开放赎回,000176,2021-01-28
68,2.1069,2.1069,0.44%,开放申购,开放赎回,000176,2021-01-27
69,2.0976,2.0976,-2.05%,开放申购,开放赎回,000176,2021-01-26
70,2.1416,2.1416,1.20%,开放申购,开放赎回,000176,2021-01-25
71,2.1162,2.1162,0.29%,开放申购,开放赎回,000176,2021-01-22
72,2.1101,2.1101,1.72%,开放申购,开放赎回,000176,2021-01-21
73,2.0744,2.0744,0.82%,开放申购,开放赎回,000176,2021-01-20
74,2.0575,2.0575,-1.31%,开放申购,开放赎回,000176,2021-01-19
75,2.0848,2.0848,1.37%,开放申购,开放赎回,000176,2021-01-18
76,2.0567,2.0567,0.33%,开放申购,开放赎回,000176,2021-01-15
78,2.0500,2.0500,-2.04%,开放申购,开放赎回,000176,2021-01-14
79,2.0927,2.0927,-0.64%,开放申购,开放赎回,000176,2021-01-13
80,2.1062,2.1062,2.87%,开放申购,开放赎回,000176,2021-01-12
81,2.0475,2.0475,-0.71%,开放申购,开放赎回,000176,2021-01-11
82,2.0621,2.0621,-0.44%,开放申购,开放赎回,000176,2021-01-08
83,2.0712,2.0712,1.77%,开放申购,开放赎回,000176,2021-01-07
84,2.0352,2.0352,1.17%,开放申购,开放赎回,000176,2021-01-06
85,2.0116,2.0116,1.59%,开放申购,开放赎回,000176,2021-01-05
86,1.9802,1.9802,0.72%,开放申购,开放赎回,000176,2021-01-04
