,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,4.3070,4.5220,0.75%,开放申购,开放赎回,000452,2021-04-30
2,4.2750,4.4900,-0.07%,开放申购,开放赎回,000452,2021-04-29
3,4.2780,4.4930,2.15%,开放申购,开放赎回,000452,2021-04-28
4,4.1880,4.4030,3.10%,开放申购,开放赎回,000452,2021-04-27
5,4.0620,4.2770,-1.48%,开放申购,开放赎回,000452,2021-04-26
6,4.1230,4.3380,2.31%,开放申购,开放赎回,000452,2021-04-23
7,4.0300,4.2450,0.55%,开放申购,开放赎回,000452,2021-04-22
8,4.0080,4.2230,2.24%,开放申购,开放赎回,000452,2021-04-21
9,3.9200,4.1350,1.29%,开放申购,开放赎回,000452,2021-04-20
10,3.8700,4.0850,2.87%,开放申购,开放赎回,000452,2021-04-19
12,3.7620,3.9770,-0.79%,开放申购,开放赎回,000452,2021-04-16
13,3.7920,4.0070,-0.08%,开放申购,开放赎回,000452,2021-04-15
14,3.7950,4.0100,0.45%,开放申购,开放赎回,000452,2021-04-14
15,3.7780,3.9930,1.59%,开放申购,开放赎回,000452,2021-04-13
16,3.7190,3.9340,-3.48%,开放申购,开放赎回,000452,2021-04-12
17,3.8530,4.0680,-0.82%,开放申购,开放赎回,000452,2021-04-09
18,3.8850,4.1000,2.67%,开放申购,开放赎回,000452,2021-04-08
19,3.7840,3.9990,-0.34%,开放申购,开放赎回,000452,2021-04-07
20,3.7970,4.0120,-0.86%,开放申购,开放赎回,000452,2021-04-06
21,3.8300,4.0450,1.97%,开放申购,开放赎回,000452,2021-04-02
23,3.7560,3.9710,2.76%,开放申购,开放赎回,000452,2021-04-01
24,3.6550,3.8700,-1.32%,开放申购,开放赎回,000452,2021-03-31
25,3.7040,3.9190,1.65%,开放申购,开放赎回,000452,2021-03-30
26,3.6440,3.8590,0.11%,开放申购,开放赎回,000452,2021-03-29
27,3.6400,3.8550,3.29%,开放申购,开放赎回,000452,2021-03-26
28,3.5240,3.7390,0.89%,开放申购,开放赎回,000452,2021-03-25
29,3.4930,3.7080,-0.85%,开放申购,开放赎回,000452,2021-03-24
30,3.5230,3.7380,0.43%,开放申购,开放赎回,000452,2021-03-23
31,3.5080,3.7230,-0.03%,开放申购,开放赎回,000452,2021-03-22
32,3.5090,3.7240,-2.12%,开放申购,开放赎回,000452,2021-03-19
34,3.5850,3.8000,2.31%,开放申购,开放赎回,000452,2021-03-18
35,3.5040,3.7190,1.04%,开放申购,开放赎回,000452,2021-03-17
36,3.4680,3.6830,1.79%,开放申购,开放赎回,000452,2021-03-16
37,3.4070,3.6220,-3.89%,开放申购,开放赎回,000452,2021-03-15
38,3.5450,3.7600,1.20%,开放申购,开放赎回,000452,2021-03-12
39,3.5030,3.7180,2.64%,开放申购,开放赎回,000452,2021-03-11
40,3.4130,3.6280,3.17%,开放申购,开放赎回,000452,2021-03-10
41,3.3080,3.5230,-3.87%,开放申购,开放赎回,000452,2021-03-09
42,3.4410,3.6560,-5.91%,开放申购,开放赎回,000452,2021-03-08
43,3.6570,3.8720,0.44%,开放申购,开放赎回,000452,2021-03-05
45,3.6410,3.8560,-4.96%,开放申购,开放赎回,000452,2021-03-04
46,3.8310,4.0460,1.64%,开放申购,开放赎回,000452,2021-03-03
47,3.7690,3.9840,-2.08%,开放申购,开放赎回,000452,2021-03-02
48,3.8490,4.0640,0.71%,开放申购,开放赎回,000452,2021-03-01
49,3.8220,4.0370,-3.29%,开放申购,开放赎回,000452,2021-02-26
50,3.9520,4.1670,0.38%,开放申购,开放赎回,000452,2021-02-25
51,3.9370,4.1520,-4.05%,开放申购,开放赎回,000452,2021-02-24
52,4.1030,4.3180,-0.99%,开放申购,开放赎回,000452,2021-02-23
53,4.1440,4.3590,-5.15%,开放申购,开放赎回,000452,2021-02-22
54,4.3690,4.5840,-0.46%,开放申购,开放赎回,000452,2021-02-19
56,4.3890,4.6040,-5.55%,开放申购,开放赎回,000452,2021-02-18
57,4.6470,4.8620,3.22%,开放申购,开放赎回,000452,2021-02-10
58,4.5020,4.7170,1.74%,开放申购,开放赎回,000452,2021-02-09
59,4.4250,4.6400,1.68%,开放申购,开放赎回,000452,2021-02-08
60,4.3520,4.5670,3.13%,开放申购,开放赎回,000452,2021-02-05
61,4.2200,4.4350,-1.24%,开放申购,开放赎回,000452,2021-02-04
62,4.2730,4.4880,1.52%,开放申购,开放赎回,000452,2021-02-03
63,4.2090,4.4240,0.19%,开放申购,开放赎回,000452,2021-02-02
64,4.2010,4.4160,2.59%,开放申购,开放赎回,000452,2021-02-01
65,4.0950,4.3100,0.27%,开放申购,开放赎回,000452,2021-01-29
67,4.0840,4.2990,-2.72%,开放申购,开放赎回,000452,2021-01-28
68,4.1980,4.4130,-0.87%,开放申购,开放赎回,000452,2021-01-27
69,4.2350,4.4500,-2.98%,开放申购,开放赎回,000452,2021-01-26
70,4.3650,4.5800,1.91%,开放申购,开放赎回,000452,2021-01-25
71,4.2830,4.4980,4.92%,开放申购,开放赎回,000452,2021-01-22
72,4.0820,4.2970,2.61%,开放申购,开放赎回,000452,2021-01-21
73,3.9780,4.1930,6.73%,开放申购,开放赎回,000452,2021-01-20
74,3.7270,3.9420,-2.00%,开放申购,开放赎回,000452,2021-01-19
75,3.8030,4.0180,1.90%,开放申购,开放赎回,000452,2021-01-18
76,3.7320,3.9470,-0.24%,开放申购,开放赎回,000452,2021-01-15
78,3.7410,3.9560,-2.27%,开放申购,开放赎回,000452,2021-01-14
79,3.8280,4.0430,-0.93%,开放申购,开放赎回,000452,2021-01-13
