,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1154,1.2214,0.01%,限制大额申购,开放赎回,004825,2021-04-30
2,1.1153,1.2213,0.01%,限制大额申购,开放赎回,004825,2021-04-29
3,1.1152,1.2212,0.02%,限制大额申购,开放赎回,004825,2021-04-28
4,1.1150,1.2210,0.00%,限制大额申购,开放赎回,004825,2021-04-27
5,1.1150,1.2210,-0.01%,限制大额申购,开放赎回,004825,2021-04-26
6,1.1151,1.2211,0.00%,限制大额申购,开放赎回,004825,2021-04-23
7,1.1151,1.2211,0.02%,限制大额申购,开放赎回,004825,2021-04-22
8,1.1149,1.2209,0.02%,限制大额申购,开放赎回,004825,2021-04-21
9,1.1147,1.2207,0.03%,限制大额申购,开放赎回,004825,2021-04-20
10,1.1144,1.2204,0.04%,限制大额申购,开放赎回,004825,2021-04-19
12,1.1140,1.2200,0.02%,限制大额申购,开放赎回,004825,2021-04-16
13,1.1138,1.2198,0.01%,限制大额申购,开放赎回,004825,2021-04-15
14,1.1137,1.2197,0.02%,限制大额申购,开放赎回,004825,2021-04-14
15,1.1135,1.2195,0.04%,限制大额申购,开放赎回,004825,2021-04-13
16,1.1130,1.2190,0.03%,限制大额申购,开放赎回,004825,2021-04-12
17,1.1127,1.2187,0.02%,限制大额申购,开放赎回,004825,2021-04-09
18,1.1125,1.2185,0.01%,限制大额申购,开放赎回,004825,2021-04-08
19,1.1124,1.2184,0.01%,限制大额申购,开放赎回,004825,2021-04-07
20,1.1123,1.2183,0.04%,限制大额申购,开放赎回,004825,2021-04-06
21,1.1119,1.2179,0.02%,限制大额申购,开放赎回,004825,2021-04-02
23,1.1117,1.2177,0.02%,限制大额申购,开放赎回,004825,2021-04-01
24,1.1115,1.2175,0.02%,限制大额申购,开放赎回,004825,2021-03-31
25,1.1113,1.2173,0.01%,限制大额申购,开放赎回,004825,2021-03-30
26,1.1112,1.2172,0.02%,限制大额申购,开放赎回,004825,2021-03-29
27,1.1110,1.2170,-0.01%,限制大额申购,开放赎回,004825,2021-03-26
28,1.1111,1.2171,0.01%,限制大额申购,开放赎回,004825,2021-03-25
29,1.1110,1.2170,0.02%,限制大额申购,开放赎回,004825,2021-03-24
30,1.1108,1.2168,0.02%,限制大额申购,开放赎回,004825,2021-03-23
31,1.1106,1.2166,0.04%,限制大额申购,开放赎回,004825,2021-03-22
32,1.1102,1.2162,0.01%,限制大额申购,开放赎回,004825,2021-03-19
34,1.1101,1.2161,0.01%,限制大额申购,开放赎回,004825,2021-03-18
35,1.1100,1.2160,0.03%,限制大额申购,开放赎回,004825,2021-03-17
36,1.1097,1.2157,0.00%,限制大额申购,开放赎回,004825,2021-03-16
37,1.1097,1.2157,0.01%,限制大额申购,开放赎回,004825,2021-03-15
38,1.1096,1.2156,0.01%,限制大额申购,开放赎回,004825,2021-03-12
39,1.1095,1.2155,0.01%,限制大额申购,开放赎回,004825,2021-03-11
40,1.1094,1.2154,0.00%,限制大额申购,开放赎回,004825,2021-03-10
41,1.1094,1.2154,0.01%,限制大额申购,开放赎回,004825,2021-03-09
42,1.1093,1.2153,0.04%,限制大额申购,开放赎回,004825,2021-03-08
43,1.1089,1.2149,0.01%,限制大额申购,开放赎回,004825,2021-03-05
45,1.1088,1.2148,0.00%,限制大额申购,开放赎回,004825,2021-03-04
46,1.1088,1.2148,0.03%,限制大额申购,开放赎回,004825,2021-03-03
47,1.1085,1.2145,0.02%,限制大额申购,开放赎回,004825,2021-03-02
48,1.1083,1.2143,0.04%,限制大额申购,开放赎回,004825,2021-03-01
49,1.1079,1.2139,0.00%,限制大额申购,开放赎回,004825,2021-02-26
50,1.1079,1.2139,0.02%,限制大额申购,开放赎回,004825,2021-02-25
51,1.1077,1.2137,0.02%,限制大额申购,开放赎回,004825,2021-02-24
52,1.1075,1.2135,0.01%,限制大额申购,开放赎回,004825,2021-02-23
53,1.1074,1.2134,0.05%,限制大额申购,开放赎回,004825,2021-02-22
54,1.1069,1.2129,0.02%,限制大额申购,开放赎回,004825,2021-02-19
56,1.1067,1.2127,0.05%,限制大额申购,开放赎回,004825,2021-02-18
57,1.1062,1.2122,0.04%,限制大额申购,开放赎回,004825,2021-02-10
58,1.1058,1.2118,0.02%,限制大额申购,开放赎回,004825,2021-02-09
59,1.1056,1.2116,0.02%,限制大额申购,开放赎回,004825,2021-02-08
60,1.1054,1.2114,0.00%,限制大额申购,开放赎回,004825,2021-02-05
61,1.1054,1.2114,-0.03%,限制大额申购,开放赎回,004825,2021-02-04
62,1.1057,1.2117,-0.01%,限制大额申购,开放赎回,004825,2021-02-03
63,1.1058,1.2118,0.03%,限制大额申购,开放赎回,004825,2021-02-02
64,1.1055,1.2115,0.05%,限制大额申购,开放赎回,004825,2021-02-01
65,1.1049,1.2109,-0.06%,限制大额申购,开放赎回,004825,2021-01-29
67,1.1056,1.2116,-0.07%,限制大额申购,开放赎回,004825,2021-01-28
68,1.1064,1.2124,-0.05%,限制大额申购,开放赎回,004825,2021-01-27
69,1.1070,1.2130,-0.02%,限制大额申购,开放赎回,004825,2021-01-26
70,1.1072,1.2132,0.02%,限制大额申购,开放赎回,004825,2021-01-25
71,1.1070,1.2130,0.03%,限制大额申购,开放赎回,004825,2021-01-22
72,1.1067,1.2127,0.04%,限制大额申购,开放赎回,004825,2021-01-21
73,1.1063,1.2123,-0.02%,限制大额申购,开放赎回,004825,2021-01-20
74,1.1065,1.2125,-0.02%,限制大额申购,开放赎回,004825,2021-01-19
75,1.1067,1.2127,-0.01%,限制大额申购,开放赎回,004825,2021-01-18
76,1.1068,1.2128,0.01%,限制大额申购,开放赎回,004825,2021-01-15
78,1.1067,1.2127,0.05%,限制大额申购,开放赎回,004825,2021-01-14
79,1.1062,1.2122,0.05%,限制大额申购,开放赎回,004825,2021-01-13
80,1.1057,1.2117,0.02%,限制大额申购,开放赎回,004825,2021-01-12
81,1.1055,1.2115,0.03%,限制大额申购,开放赎回,004825,2021-01-11
82,1.1052,1.2112,0.04%,限制大额申购,开放赎回,004825,2021-01-08
83,1.1048,1.2108,0.05%,限制大额申购,开放赎回,004825,2021-01-07
84,1.1043,1.2103,0.06%,限制大额申购,开放赎回,004825,2021-01-06
85,1.1036,1.2096,0.03%,限制大额申购,开放赎回,004825,2021-01-05
86,1.1033,1.2093,0.07%,限制大额申购,开放赎回,004825,2021-01-04
