,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.5988,1.6660,-0.04%,开放申购,开放赎回,006730,2021-04-30
2,1.5994,1.6666,0.13%,开放申购,开放赎回,006730,2021-04-29
3,1.5973,1.6645,0.46%,开放申购,开放赎回,006730,2021-04-28
4,1.5900,1.6572,0.04%,开放申购,开放赎回,006730,2021-04-27
5,1.5893,1.6565,-0.40%,开放申购,开放赎回,006730,2021-04-26
6,1.5957,1.6629,0.38%,开放申购,开放赎回,006730,2021-04-23
7,1.5897,1.6569,0.47%,开放申购,开放赎回,006730,2021-04-22
8,1.5822,1.6494,-0.08%,开放申购,开放赎回,006730,2021-04-21
9,1.5834,1.6506,0.27%,开放申购,开放赎回,006730,2021-04-20
10,1.5792,1.6464,1.18%,开放申购,开放赎回,006730,2021-04-19
12,1.5608,1.6280,0.94%,开放申购,开放赎回,006730,2021-04-16
13,1.5463,1.6135,-0.15%,开放申购,开放赎回,006730,2021-04-15
14,1.5486,1.6158,1.22%,开放申购,开放赎回,006730,2021-04-14
15,1.5300,1.5972,-0.13%,开放申购,开放赎回,006730,2021-04-13
16,1.5320,1.5992,-1.60%,开放申购,开放赎回,006730,2021-04-12
17,1.5569,1.6241,-0.13%,开放申购,开放赎回,006730,2021-04-09
18,1.5590,1.6262,-0.19%,开放申购,开放赎回,006730,2021-04-08
19,1.5620,1.6292,0.21%,开放申购,开放赎回,006730,2021-04-07
20,1.5588,1.6260,0.77%,开放申购,开放赎回,006730,2021-04-06
21,1.5469,1.6141,-0.06%,开放申购,开放赎回,006730,2021-04-02
23,1.5479,1.6151,0.96%,开放申购,开放赎回,006730,2021-04-01
24,1.5332,1.6004,-0.02%,开放申购,开放赎回,006730,2021-03-31
25,1.5335,1.6007,0.58%,开放申购,开放赎回,006730,2021-03-30
26,1.5247,1.5919,0.31%,开放申购,开放赎回,006730,2021-03-29
27,1.5200,1.5872,1.49%,开放申购,开放赎回,006730,2021-03-26
28,1.4977,1.5649,-0.15%,开放申购,开放赎回,006730,2021-03-25
29,1.5000,1.5672,-1.39%,开放申购,开放赎回,006730,2021-03-24
30,1.5212,1.5884,-1.50%,开放申购,开放赎回,006730,2021-03-23
31,1.5444,1.6116,1.59%,开放申购,开放赎回,006730,2021-03-22
32,1.5202,1.5874,-0.87%,开放申购,开放赎回,006730,2021-03-19
34,1.5336,1.6008,0.94%,开放申购,开放赎回,006730,2021-03-18
35,1.5193,1.5865,0.74%,开放申购,开放赎回,006730,2021-03-17
36,1.5082,1.5754,0.07%,开放申购,开放赎回,006730,2021-03-16
37,1.5072,1.5744,-0.63%,开放申购,开放赎回,006730,2021-03-15
38,1.5168,1.5840,0.17%,开放申购,开放赎回,006730,2021-03-12
39,1.5142,1.5814,2.23%,开放申购,开放赎回,006730,2021-03-11
40,1.4812,1.5484,-0.45%,开放申购,开放赎回,006730,2021-03-10
41,1.4879,1.5551,-1.94%,开放申购,开放赎回,006730,2021-03-09
42,1.5173,1.5845,-2.05%,开放申购,开放赎回,006730,2021-03-08
43,1.5491,1.6163,0.03%,开放申购,开放赎回,006730,2021-03-05
45,1.5486,1.6158,-1.52%,开放申购,开放赎回,006730,2021-03-04
46,1.5725,1.6397,1.43%,开放申购,开放赎回,006730,2021-03-03
47,1.5503,1.6175,-0.80%,开放申购,开放赎回,006730,2021-03-02
48,1.5628,1.6300,2.08%,开放申购,开放赎回,006730,2021-03-01
49,1.5310,1.5982,-1.83%,开放申购,开放赎回,006730,2021-02-26
50,1.5596,1.6268,-0.61%,开放申购,开放赎回,006730,2021-02-25
51,1.5691,1.6363,-1.53%,开放申购,开放赎回,006730,2021-02-24
52,1.5935,1.6607,-0.45%,开放申购,开放赎回,006730,2021-02-23
53,1.6007,1.6679,-0.74%,开放申购,开放赎回,006730,2021-02-22
54,1.6127,1.6799,1.33%,开放申购,开放赎回,006730,2021-02-19
56,1.5916,1.6588,0.83%,开放申购,开放赎回,006730,2021-02-18
57,1.5785,1.6457,1.10%,开放申购,开放赎回,006730,2021-02-10
58,1.5614,1.6286,1.46%,开放申购,开放赎回,006730,2021-02-09
59,1.5390,1.6062,1.06%,开放申购,开放赎回,006730,2021-02-08
60,1.5229,1.5901,-1.18%,开放申购,开放赎回,006730,2021-02-05
61,1.5411,1.6083,-1.17%,开放申购,开放赎回,006730,2021-02-04
62,1.5593,1.6265,-0.28%,开放申购,开放赎回,006730,2021-02-03
63,1.5636,1.6308,1.13%,开放申购,开放赎回,006730,2021-02-02
64,1.5462,1.6134,0.89%,开放申购,开放赎回,006730,2021-02-01
65,1.5326,1.5998,-0.60%,开放申购,开放赎回,006730,2021-01-29
67,1.5418,1.6090,-1.99%,开放申购,开放赎回,006730,2021-01-28
68,1.5731,1.6403,0.53%,开放申购,开放赎回,006730,2021-01-27
69,1.5648,1.6320,-1.70%,开放申购,开放赎回,006730,2021-01-26
70,1.5918,1.6590,-0.23%,开放申购,开放赎回,006730,2021-01-25
