,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2935,1.3463,-0.12%,限制大额申购,开放赎回,004150,2021-04-30
2,1.2950,1.3478,0.12%,限制大额申购,开放赎回,004150,2021-04-29
3,1.2934,1.3462,0.22%,限制大额申购,开放赎回,004150,2021-04-28
4,1.2906,1.3434,0.15%,限制大额申购,开放赎回,004150,2021-04-27
5,1.2887,1.3415,-0.18%,限制大额申购,开放赎回,004150,2021-04-26
6,1.2910,1.3438,0.21%,限制大额申购,开放赎回,004150,2021-04-23
7,1.2883,1.3411,0.00%,限制大额申购,开放赎回,004150,2021-04-22
8,1.2883,1.3411,0.11%,限制大额申购,开放赎回,004150,2021-04-21
9,1.2869,1.3397,0.05%,限制大额申购,开放赎回,004150,2021-04-20
10,1.2862,1.3390,0.56%,限制大额申购,开放赎回,004150,2021-04-19
12,1.2790,1.3318,0.07%,限制大额申购,开放赎回,004150,2021-04-16
13,1.2781,1.3309,-0.05%,限制大额申购,开放赎回,004150,2021-04-15
14,1.2788,1.3316,0.24%,限制大额申购,开放赎回,004150,2021-04-14
15,1.2757,1.3285,0.15%,限制大额申购,开放赎回,004150,2021-04-13
16,1.2738,1.3266,-0.34%,限制大额申购,开放赎回,004150,2021-04-12
17,1.2782,1.3310,-0.25%,限制大额申购,开放赎回,004150,2021-04-09
18,1.2814,1.3342,0.05%,限制大额申购,开放赎回,004150,2021-04-08
19,1.2808,1.3336,-0.21%,限制大额申购,开放赎回,004150,2021-04-07
20,1.2835,1.3363,-0.08%,限制大额申购,开放赎回,004150,2021-04-06
21,1.2845,1.3373,0.20%,限制大额申购,开放赎回,004150,2021-04-02
23,1.2820,1.3348,0.27%,限制大额申购,开放赎回,004150,2021-04-01
24,1.2785,1.3313,-0.17%,限制大额申购,开放赎回,004150,2021-03-31
25,1.2807,1.3335,0.16%,限制大额申购,开放赎回,004150,2021-03-30
26,1.2786,1.3314,0.11%,限制大额申购,开放赎回,004150,2021-03-29
27,1.2772,1.3300,0.49%,限制大额申购,开放赎回,004150,2021-03-26
28,1.2710,1.3238,0.06%,限制大额申购,开放赎回,004150,2021-03-25
29,1.2702,1.3230,-0.33%,限制大额申购,开放赎回,004150,2021-03-24
30,1.2744,1.3272,-0.16%,限制大额申购,开放赎回,004150,2021-03-23
31,1.2764,1.3292,0.14%,限制大额申购,开放赎回,004150,2021-03-22
32,1.2746,1.3274,-0.57%,限制大额申购,开放赎回,004150,2021-03-19
34,1.2819,1.3347,0.22%,限制大额申购,开放赎回,004150,2021-03-18
35,1.2791,1.3319,0.13%,限制大额申购,开放赎回,004150,2021-03-17
36,1.2774,1.3302,0.28%,限制大额申购,开放赎回,004150,2021-03-16
37,1.2738,1.3266,-0.51%,限制大额申购,开放赎回,004150,2021-03-15
38,1.2803,1.3331,0.16%,限制大额申购,开放赎回,004150,2021-03-12
39,1.2783,1.3311,0.43%,限制大额申购,开放赎回,004150,2021-03-11
40,1.2728,1.3256,0.25%,限制大额申购,开放赎回,004150,2021-03-10
41,1.2696,1.3224,-0.44%,限制大额申购,开放赎回,004150,2021-03-09
42,1.2752,1.3280,-0.68%,限制大额申购,开放赎回,004150,2021-03-08
43,1.2839,1.3367,-0.07%,限制大额申购,开放赎回,004150,2021-03-05
45,1.2848,1.3376,-0.82%,限制大额申购,开放赎回,004150,2021-03-04
46,1.2954,1.3482,0.35%,限制大额申购,开放赎回,004150,2021-03-03
47,1.2909,1.3437,-0.19%,限制大额申购,开放赎回,004150,2021-03-02
48,1.2934,1.3462,0.41%,限制大额申购,开放赎回,004150,2021-03-01
49,1.2881,1.3409,-0.51%,限制大额申购,开放赎回,004150,2021-02-26
50,1.2947,1.3475,0.09%,限制大额申购,开放赎回,004150,2021-02-25
51,1.2935,1.3463,-0.66%,限制大额申购,开放赎回,004150,2021-02-24
52,1.3021,1.3549,0.10%,限制大额申购,开放赎回,004150,2021-02-23
53,1.3008,1.3536,-0.69%,限制大额申购,开放赎回,004150,2021-02-22
54,1.3099,1.3627,-0.09%,限制大额申购,开放赎回,004150,2021-02-19
56,1.3111,1.3639,-0.33%,限制大额申购,开放赎回,004150,2021-02-18
57,1.3155,1.3683,0.55%,限制大额申购,开放赎回,004150,2021-02-10
58,1.3083,1.3611,0.60%,限制大额申购,开放赎回,004150,2021-02-09
59,1.3005,1.3533,0.26%,限制大额申购,开放赎回,004150,2021-02-08
60,1.2971,1.3499,-0.05%,限制大额申购,开放赎回,004150,2021-02-05
61,1.2978,1.3506,-0.07%,限制大额申购,开放赎回,004150,2021-02-04
62,1.2987,1.3515,0.00%,限制大额申购,开放赎回,004150,2021-02-03
63,1.2987,1.3515,0.35%,限制大额申购,开放赎回,004150,2021-02-02
64,1.2942,1.3470,0.26%,限制大额申购,开放赎回,004150,2021-02-01
65,1.2908,1.3436,-0.21%,限制大额申购,开放赎回,004150,2021-01-29
67,1.2935,1.3463,-0.71%,限制大额申购,开放赎回,004150,2021-01-28
68,1.3028,1.3556,0.03%,限制大额申购,开放赎回,004150,2021-01-27
69,1.3024,1.3552,-0.66%,限制大额申购,开放赎回,004150,2021-01-26
70,1.3110,1.3638,0.22%,限制大额申购,开放赎回,004150,2021-01-25
71,1.3081,1.3609,0.21%,限制大额申购,开放赎回,004150,2021-01-22
72,1.3054,1.3582,0.61%,限制大额申购,开放赎回,004150,2021-01-21
73,1.2975,1.3503,0.36%,限制大额申购,开放赎回,004150,2021-01-20
74,1.2928,1.3456,-0.39%,限制大额申购,开放赎回,004150,2021-01-19
75,1.2979,1.3507,0.22%,限制大额申购,开放赎回,004150,2021-01-18
76,1.2951,1.3479,0.02%,限制大额申购,开放赎回,004150,2021-01-15
78,1.2948,1.3476,-0.42%,限制大额申购,开放赎回,004150,2021-01-14
79,1.3002,1.3530,-0.12%,限制大额申购,开放赎回,004150,2021-01-13
80,1.3018,1.3546,0.67%,限制大额申购,开放赎回,004150,2021-01-12
81,1.2931,1.3459,-0.27%,限制大额申购,开放赎回,004150,2021-01-11
82,1.2966,1.3494,-0.08%,限制大额申购,开放赎回,004150,2021-01-08
83,1.2977,1.3505,0.44%,限制大额申购,开放赎回,004150,2021-01-07
84,1.2920,1.3448,0.21%,限制大额申购,开放赎回,004150,2021-01-06
85,1.2893,1.3421,0.28%,限制大额申购,开放赎回,004150,2021-01-05
86,1.2857,1.3385,0.30%,限制大额申购,开放赎回,004150,2021-01-04
