,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1343,1.8247,0.00%,开放申购,开放赎回,161015,2021-04-30
2,1.1343,1.8247,0.02%,开放申购,开放赎回,161015,2021-04-29
3,1.1341,1.8245,0.03%,开放申购,开放赎回,161015,2021-04-28
4,1.1338,1.8241,-0.04%,开放申购,开放赎回,161015,2021-04-27
5,1.1343,1.8247,-0.08%,开放申购,开放赎回,161015,2021-04-26
6,1.1352,1.8258,-0.04%,开放申购,开放赎回,161015,2021-04-23
7,1.1357,1.8265,0.06%,开放申购,开放赎回,161015,2021-04-22
8,1.1350,1.8256,0.00%,开放申购,开放赎回,161015,2021-04-21
9,1.1350,1.8256,0.11%,开放申购,开放赎回,161015,2021-04-20
10,1.1338,1.8241,0.16%,开放申购,开放赎回,161015,2021-04-19
12,1.1320,1.8218,0.15%,开放申购,开放赎回,161015,2021-04-16
13,1.1303,1.8197,-0.04%,开放申购,开放赎回,161015,2021-04-15
14,1.1307,1.8202,0.07%,开放申购,开放赎回,161015,2021-04-14
15,1.1299,1.8192,-0.04%,开放申购,开放赎回,161015,2021-04-13
16,1.1304,1.8198,-0.09%,开放申购,开放赎回,161015,2021-04-12
17,1.1314,1.8211,0.06%,开放申购,开放赎回,161015,2021-04-09
18,1.1307,1.8202,0.04%,开放申购,开放赎回,161015,2021-04-08
19,1.1303,1.8197,0.11%,开放申购,开放赎回,161015,2021-04-07
20,1.1291,1.8182,0.10%,开放申购,开放赎回,161015,2021-04-06
21,1.1280,1.8168,0.07%,开放申购,开放赎回,161015,2021-04-02
23,1.1272,1.8158,0.07%,开放申购,开放赎回,161015,2021-04-01
24,1.1264,1.8148,-0.04%,开放申购,开放赎回,161015,2021-03-31
25,1.1268,1.8153,-0.08%,开放申购,开放赎回,161015,2021-03-30
26,1.1277,1.8164,0.08%,开放申购,开放赎回,161015,2021-03-29
27,1.1268,1.8153,0.12%,开放申购,开放赎回,161015,2021-03-26
28,1.1254,1.8135,-0.08%,开放申购,开放赎回,161015,2021-03-25
29,1.1263,1.8147,-0.13%,开放申购,开放赎回,161015,2021-03-24
30,1.1278,1.8165,-0.08%,开放申购,开放赎回,161015,2021-03-23
31,1.1287,1.8177,0.22%,开放申购,开放赎回,161015,2021-03-22
32,1.1262,1.8145,0.03%,开放申购,开放赎回,161015,2021-03-19
34,1.1259,1.8142,0.05%,开放申购,开放赎回,161015,2021-03-18
35,1.1253,1.8134,0.04%,开放申购,开放赎回,161015,2021-03-17
36,1.1249,1.8129,0.10%,开放申购,开放赎回,161015,2021-03-16
37,1.1238,1.8115,0.13%,开放申购,开放赎回,161015,2021-03-15
38,1.1223,1.8096,0.12%,开放申购,开放赎回,161015,2021-03-12
39,1.1210,1.8080,0.12%,开放申购,开放赎回,161015,2021-03-11
40,1.1197,1.8064,0.01%,开放申购,开放赎回,161015,2021-03-10
41,1.1196,1.8063,-0.06%,开放申购,开放赎回,161015,2021-03-09
42,1.1203,1.8071,0.04%,开放申购,开放赎回,161015,2021-03-08
43,1.1199,1.8066,0.30%,开放申购,开放赎回,161015,2021-03-05
45,1.1166,1.8025,-0.10%,开放申购,开放赎回,161015,2021-03-04
46,1.1177,1.8039,0.25%,开放申购,开放赎回,161015,2021-03-03
47,1.1149,1.8004,0.00%,开放申购,开放赎回,161015,2021-03-02
48,1.1149,1.8004,0.28%,开放申购,开放赎回,161015,2021-03-01
49,1.1118,1.7965,-0.01%,开放申购,开放赎回,161015,2021-02-26
50,1.1119,1.7966,-0.04%,开放申购,开放赎回,161015,2021-02-25
51,1.1124,1.7972,-0.03%,开放申购,开放赎回,161015,2021-02-24
52,1.1127,1.7976,-0.14%,开放申购,开放赎回,161015,2021-02-23
53,1.1143,1.7996,0.33%,开放申购,开放赎回,161015,2021-02-22
54,1.1106,1.7950,0.44%,开放申购,开放赎回,161015,2021-02-19
56,1.1057,1.7888,0.34%,开放申购,开放赎回,161015,2021-02-18
57,1.1020,1.7842,0.23%,开放申购,开放赎回,161015,2021-02-10
58,1.0995,1.7810,0.33%,开放申购,开放赎回,161015,2021-02-09
59,1.0959,1.7765,-0.04%,开放申购,开放赎回,161015,2021-02-08
60,1.0963,1.7770,-0.20%,开放申购,开放赎回,161015,2021-02-05
61,1.0985,1.7798,-0.31%,开放申购,开放赎回,161015,2021-02-04
62,1.1019,1.7841,-0.13%,开放申购,开放赎回,161015,2021-02-03
63,1.1033,1.7858,-0.07%,开放申购,开放赎回,161015,2021-02-02
64,1.1041,1.7868,0.05%,开放申购,开放赎回,161015,2021-02-01
65,1.1035,1.7861,-0.27%,开放申购,开放赎回,161015,2021-01-29
67,1.1065,1.7898,-0.18%,开放申购,开放赎回,161015,2021-01-28
68,1.1085,1.7923,-0.09%,开放申购,开放赎回,161015,2021-01-27
69,1.1095,1.7936,-0.20%,开放申购,开放赎回,161015,2021-01-26
70,1.1117,1.7963,-0.13%,开放申购,开放赎回,161015,2021-01-25
