,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.5920,2.4210%,暂停申购,开放赎回,,675061,2021-04-30
2,0.6669,2.4180%,限制大额申购,开放赎回,,675061,2021-04-29
3,0.5944,2.3750%,限制大额申购,开放赎回,,675061,2021-04-28
4,0.9734,2.3940%,限制大额申购,开放赎回,,675061,2021-04-27
5,0.5878,2.2010%,限制大额申购,开放赎回,,675061,2021-04-26
6,0.5866,2.2120%,限制大额申购,开放赎回,,675061,2021-04-25
7,0.5866,2.2070%,限制大额申购,开放赎回,,675061,2021-04-24
8,0.5873,2.2030%,限制大额申购,开放赎回,,675061,2021-04-23
9,0.5850,2.2000%,限制大额申购,开放赎回,,675061,2021-04-22
10,0.6306,2.2100%,限制大额申购,开放赎回,,675061,2021-04-21
12,0.6114,2.2080%,限制大额申购,开放赎回,,675061,2021-04-20
13,0.6079,2.2430%,限制大额申购,开放赎回,,675061,2021-04-19
14,0.5778,2.3190%,限制大额申购,开放赎回,,675061,2021-04-18
15,0.5785,2.3230%,限制大额申购,开放赎回,,675061,2021-04-17
16,0.5821,2.3260%,限制大额申购,开放赎回,,675061,2021-04-16
17,0.6037,2.3570%,限制大额申购,开放赎回,,675061,2021-04-15
18,0.6270,2.3450%,限制大额申购,开放赎回,,675061,2021-04-14
19,0.6780,2.3240%,限制大额申购,开放赎回,,675061,2021-04-13
20,0.7497,2.2830%,限制大额申购,开放赎回,,675061,2021-04-12
21,0.5844,2.2070%,限制大额申购,开放赎回,,675061,2021-04-11
23,0.5844,2.2200%,限制大额申购,开放赎回,,675061,2021-04-10
24,0.6405,2.2320%,限制大额申购,开放赎回,,675061,2021-04-09
25,0.5807,2.2830%,限制大额申购,开放赎回,,675061,2021-04-08
26,0.5892,2.3000%,限制大额申购,开放赎回,,675061,2021-04-07
27,0.5997,2.3160%,限制大额申购,开放赎回,,675061,2021-04-06
28,0.6080,2.3240%,限制大额申购,开放赎回,,675061,2021-04-05
29,0.6080,2.3670%,限制大额申购,开放赎回,,675061,2021-04-04
30,0.6080,2.3690%,限制大额申购,开放赎回,,675061,2021-04-03
31,0.7351,2.3710%,限制大额申购,开放赎回,,675061,2021-04-02
32,0.6122,2.3770%,限制大额申购,开放赎回,,675061,2021-04-01
34,0.6208,2.4040%,限制大额申购,开放赎回,,675061,2021-03-31
35,0.6132,2.4180%,限制大额申购,开放赎回,,675061,2021-03-30
36,0.6888,2.4130%,限制大额申购,开放赎回,,675061,2021-03-29
37,0.6125,2.4560%,限制大额申购,开放赎回,,675061,2021-03-28
38,0.6125,2.4260%,限制大额申购,开放赎回,,675061,2021-03-27
39,0.7451,2.4050%,限制大额申购,开放赎回,,675061,2021-03-26
40,0.6625,2.3150%,限制大额申购,开放赎回,,675061,2021-03-25
41,0.6483,2.4780%,限制大额申购,开放赎回,,675061,2021-03-24
42,0.6034,2.4570%,限制大额申购,开放赎回,,675061,2021-03-23
43,0.7698,2.4620%,限制大额申购,开放赎回,,675061,2021-03-22
45,0.5553,2.6950%,限制大额申购,开放赎回,,675061,2021-03-21
46,0.5740,2.7300%,限制大额申购,开放赎回,,675061,2021-03-20
47,0.5758,2.7560%,限制大额申购,开放赎回,,675061,2021-03-19
48,0.9678,2.7980%,限制大额申购,开放赎回,,675061,2021-03-18
49,0.6085,2.6330%,限制大额申购,开放赎回,,675061,2021-03-17
50,0.6125,2.6380%,限制大额申购,开放赎回,,675061,2021-03-16
51,1.2063,2.7250%,限制大额申购,开放赎回,,675061,2021-03-15
52,0.6209,2.4470%,限制大额申购,开放赎回,,675061,2021-03-14
53,0.6218,2.4420%,限制大额申购,开放赎回,,675061,2021-03-13
54,0.6539,2.4370%,限制大额申购,开放赎回,,675061,2021-03-12
56,0.6601,2.4720%,限制大额申购,开放赎回,,675061,2021-03-11
57,0.6176,2.4620%,限制大额申购,开放赎回,,675061,2021-03-10
58,0.7762,2.4800%,限制大额申购,开放赎回,,675061,2021-03-09
