,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.5507,2.4400%,限制大额申购,开放赎回,,001527,2021-04-30
2,1.0685,2.4330%,限制大额申购,开放赎回,,001527,2021-04-29
3,0.5584,2.1980%,限制大额申购,开放赎回,,001527,2021-04-28
4,0.5443,2.8000%,限制大额申购,开放赎回,,001527,2021-04-27
5,0.8274,2.8320%,限制大额申购,开放赎回,,001527,2021-04-26
6,1.0736,2.6820%,限制大额申购,开放赎回,,001527,2021-04-25
7,0.5375,2.6870%,限制大额申购,开放赎回,,001527,2021-04-23
8,0.6279,2.6940%,限制大额申购,开放赎回,,001527,2021-04-22
9,1.6852,2.6700%,限制大额申购,开放赎回,,001527,2021-04-21
10,0.6041,2.2110%,限制大额申购,开放赎回,,001527,2021-04-20
12,0.5470,2.3250%,限制大额申购,开放赎回,,001527,2021-04-19
13,1.0829,2.3460%,限制大额申购,开放赎回,,001527,2021-04-18
14,0.5518,2.3980%,限制大额申购,开放赎回,,001527,2021-04-16
15,0.5825,2.4180%,限制大额申购,开放赎回,,001527,2021-04-15
16,0.8251,2.4170%,限制大额申购,开放赎回,,001527,2021-04-14
17,0.8177,2.2840%,限制大额申购,开放赎回,,001527,2021-04-13
18,0.5871,2.1500%,限制大额申购,开放赎回,,001527,2021-04-12
19,1.1800,2.1400%,限制大额申购,开放赎回,,001527,2021-04-11
20,0.5894,2.1160%,限制大额申购,开放赎回,,001527,2021-04-09
21,0.5818,2.1070%,限制大额申购,开放赎回,,001527,2021-04-08
23,0.5755,2.1060%,限制大额申购,开放赎回,,001527,2021-04-07
24,0.5662,2.1130%,限制大额申购,开放赎回,,001527,2021-04-06
25,1.7033,2.2430%,限制大额申购,开放赎回,,001527,2021-04-05
26,0.5719,2.5390%,限制大额申购,开放赎回,,001527,2021-04-02
27,0.5798,3.0880%,限制大额申购,开放赎回,,001527,2021-04-01
28,0.5895,3.2800%,限制大额申购,开放赎回,,001527,2021-03-31
29,0.8099,3.2720%,限制大额申购,开放赎回,,001527,2021-03-30
30,1.0832,3.1380%,限制大额申购,开放赎回,,001527,2021-03-29
31,1.1752,2.9030%,限制大额申购,开放赎回,,001527,2021-03-28
32,1.5952,2.8860%,限制大额申购,开放赎回,,001527,2021-03-26
34,0.9371,2.3390%,限制大额申购,开放赎回,,001527,2021-03-25
35,0.5734,2.1410%,限制大额申购,开放赎回,,001527,2021-03-24
36,0.5613,2.1400%,限制大额申购,开放赎回,,001527,2021-03-23
37,0.6454,2.1450%,限制大额申购,开放赎回,,001527,2021-03-22
38,1.1445,2.3720%,限制大额申购,开放赎回,,001527,2021-03-21
39,0.5719,2.3690%,限制大额申购,开放赎回,,001527,2021-03-19
40,0.5664,2.6080%,限制大额申购,开放赎回,,001527,2021-03-18
41,0.5722,2.6060%,限制大额申购,开放赎回,,001527,2021-03-17
42,0.5694,2.6010%,限制大额申购,开放赎回,,001527,2021-03-16
43,1.0716,2.5980%,限制大额申购,开放赎回,,001527,2021-03-15
45,1.1381,2.3380%,限制大额申购,开放赎回,,001527,2021-03-14
46,1.0198,2.3450%,限制大额申购,开放赎回,,001527,2021-03-12
47,0.5619,2.3190%,限制大额申购,开放赎回,,001527,2021-03-11
48,0.5640,2.3290%,限制大额申购,开放赎回,,001527,2021-03-10
49,0.5638,2.3420%,限制大额申购,开放赎回,,001527,2021-03-09
50,0.5844,2.3550%,限制大额申购,开放赎回,,001527,2021-03-08
51,1.1521,2.3640%,限制大额申购,开放赎回,,001527,2021-03-07
52,0.9706,2.3960%,限制大额申购,开放赎回,,001527,2021-03-05
53,0.5813,2.2010%,限制大额申购,开放赎回,,001527,2021-03-04
54,0.5880,2.2020%,限制大额申购,开放赎回,,001527,2021-03-03
