,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0223,1.0716,,暂停申购,暂停赎回,003240,2021-04-30
2,1.0217,1.0710,,暂停申购,暂停赎回,003240,2021-04-23
3,1.0205,1.0698,,暂停申购,暂停赎回,003240,2021-04-16
4,1.0188,1.0681,,暂停申购,暂停赎回,003240,2021-04-09
5,1.0186,1.0679,,暂停申购,暂停赎回,003240,2021-04-02
6,1.0189,1.0682,,暂停申购,暂停赎回,003240,2021-03-26
7,1.0184,1.0677,,暂停申购,暂停赎回,003240,2021-03-19
8,1.0175,1.0668,,暂停申购,暂停赎回,003240,2021-03-12
9,1.0171,1.0664,,暂停申购,暂停赎回,003240,2021-03-05
10,1.0160,1.0653,,暂停申购,暂停赎回,003240,2021-02-26
12,1.0150,1.0643,,暂停申购,暂停赎回,003240,2021-02-19
13,1.0142,1.0635,,暂停申购,暂停赎回,003240,2021-02-10
14,1.0138,1.0631,,暂停申购,暂停赎回,003240,2021-02-05
15,1.0136,1.0629,,暂停申购,暂停赎回,003240,2021-01-29
16,1.0156,1.0649,,暂停申购,暂停赎回,003240,2021-01-22
17,1.0153,1.0646,,暂停申购,暂停赎回,003240,2021-01-15
18,1.0147,1.0640,,暂停申购,暂停赎回,003240,2021-01-08
