,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.6570,1.6570,-1.72%,开放申购,开放赎回,002330,2021-04-30
2,1.6860,1.6860,1.32%,开放申购,开放赎回,002330,2021-04-29
3,1.6640,1.6640,-0.60%,开放申购,开放赎回,002330,2021-04-28
4,1.6740,1.6740,-0.06%,开放申购,开放赎回,002330,2021-04-27
5,1.6750,1.6750,-1.24%,开放申购,开放赎回,002330,2021-04-26
6,1.6960,1.6960,-0.24%,开放申购,开放赎回,002330,2021-04-23
7,1.7000,1.7000,0.18%,开放申购,开放赎回,002330,2021-04-22
8,1.6970,1.6970,0.12%,开放申购,开放赎回,002330,2021-04-21
9,1.6950,1.6950,-0.29%,开放申购,开放赎回,002330,2021-04-20
10,1.7000,1.7000,1.61%,开放申购,开放赎回,002330,2021-04-19
12,1.6730,1.6730,1.09%,开放申购,开放赎回,002330,2021-04-16
13,1.6550,1.6550,-0.60%,开放申购,开放赎回,002330,2021-04-15
14,1.6650,1.6650,0.54%,开放申购,开放赎回,002330,2021-04-14
15,1.6560,1.6560,-0.06%,开放申购,开放赎回,002330,2021-04-13
16,1.6570,1.6570,-0.78%,开放申购,开放赎回,002330,2021-04-12
17,1.6700,1.6700,-1.07%,开放申购,开放赎回,002330,2021-04-09
18,1.6880,1.6880,0.24%,开放申购,开放赎回,002330,2021-04-08
19,1.6840,1.6840,-0.77%,开放申购,开放赎回,002330,2021-04-07
20,1.6970,1.6970,0.12%,开放申购,开放赎回,002330,2021-04-06
21,1.6950,1.6950,0.30%,开放申购,开放赎回,002330,2021-04-02
23,1.6900,1.6900,0.18%,开放申购,开放赎回,002330,2021-04-01
24,1.6870,1.6870,-0.35%,开放申购,开放赎回,002330,2021-03-31
25,1.6930,1.6930,0.24%,开放申购,开放赎回,002330,2021-03-30
26,1.6890,1.6890,0.36%,开放申购,开放赎回,002330,2021-03-29
27,1.6830,1.6830,0.66%,开放申购,开放赎回,002330,2021-03-26
28,1.6720,1.6720,-0.06%,开放申购,开放赎回,002330,2021-03-25
29,1.6730,1.6730,-0.77%,开放申购,开放赎回,002330,2021-03-24
