,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.6510,2.4260%,限制大额申购,开放赎回,,003264,2021-04-30
2,0.6197,2.4280%,限制大额申购,开放赎回,,003264,2021-04-29
3,0.6661,2.4460%,限制大额申购,开放赎回,,003264,2021-04-28
4,0.6613,2.4390%,限制大额申购,开放赎回,,003264,2021-04-27
5,0.6889,2.4310%,限制大额申购,开放赎回,,003264,2021-04-26
6,1.3102,2.4070%,限制大额申购,开放赎回,,003264,2021-04-25
7,0.6543,2.3680%,限制大额申购,开放赎回,,003264,2021-04-23
8,0.6538,2.3590%,限制大额申购,开放赎回,,003264,2021-04-22
9,0.6531,2.3470%,限制大额申购,开放赎回,,003264,2021-04-21
10,0.6463,2.3360%,限制大额申购,开放赎回,,003264,2021-04-20
12,0.6440,2.3870%,限制大额申购,开放赎回,,003264,2021-04-19
13,1.2376,2.4220%,限制大额申购,开放赎回,,003264,2021-04-18
14,0.6377,2.4450%,限制大额申购,开放赎回,,003264,2021-04-16
15,0.6300,2.4850%,限制大额申购,开放赎回,,003264,2021-04-15
16,0.6326,2.4950%,限制大额申购,开放赎回,,003264,2021-04-14
17,0.7420,2.6630%,限制大额申购,开放赎回,,003264,2021-04-13
18,0.7090,2.5980%,限制大额申购,开放赎回,,003264,2021-04-12
19,1.2806,2.5540%,限制大额申购,开放赎回,,003264,2021-04-11
20,0.7126,2.5400%,限制大额申购,开放赎回,,003264,2021-04-09
21,0.6492,2.4940%,限制大额申购,开放赎回,,003264,2021-04-08
23,0.9471,2.4900%,限制大额申购,开放赎回,,003264,2021-04-07
24,0.6202,2.3300%,限制大额申购,开放赎回,,003264,2021-04-06
25,1.8808,2.3430%,限制大额申购,开放赎回,,003264,2021-04-05
26,0.6280,2.3550%,限制大额申购,开放赎回,,003264,2021-04-02
27,0.6417,2.3600%,限制大额申购,开放赎回,,003264,2021-04-01
28,0.6460,2.3990%,限制大额申购,开放赎回,,003264,2021-03-31
29,0.6445,2.5080%,限制大额申购,开放赎回,,003264,2021-03-30
30,0.6355,2.5280%,限制大额申购,开放赎回,,003264,2021-03-29
31,1.2678,2.5560%,限制大额申购,开放赎回,,003264,2021-03-28
32,0.6385,2.6020%,限制大额申购,开放赎回,,003264,2021-03-26
