,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.5430,1.8450,0.00%,限制大额申购,开放赎回,000047,2021-04-30
2,1.5430,1.8450,0.19%,限制大额申购,开放赎回,000047,2021-04-29
3,1.5400,1.8420,0.20%,限制大额申购,开放赎回,000047,2021-04-28
4,1.5370,1.8390,-0.13%,限制大额申购,开放赎回,000047,2021-04-27
5,1.5390,1.8410,-0.26%,限制大额申购,开放赎回,000047,2021-04-26
6,1.5430,1.8450,0.00%,限制大额申购,开放赎回,000047,2021-04-23
7,1.5430,1.8450,0.00%,限制大额申购,开放赎回,000047,2021-04-22
8,1.5430,1.8450,-0.13%,限制大额申购,开放赎回,000047,2021-04-21
9,1.5450,1.8470,0.00%,限制大额申购,开放赎回,000047,2021-04-20
10,1.5450,1.8470,0.59%,限制大额申购,开放赎回,000047,2021-04-19
12,1.5360,1.8380,0.20%,限制大额申购,开放赎回,000047,2021-04-16
13,1.5330,1.8350,0.00%,限制大额申购,开放赎回,000047,2021-04-15
14,1.5330,1.8350,0.26%,限制大额申购,开放赎回,000047,2021-04-14
15,1.5290,1.8310,-0.13%,限制大额申购,开放赎回,000047,2021-04-13
16,1.5310,1.8330,-0.65%,限制大额申购,开放赎回,000047,2021-04-12
17,1.5410,1.8430,-0.19%,限制大额申购,开放赎回,000047,2021-04-09
18,1.5440,1.8460,0.13%,限制大额申购,开放赎回,000047,2021-04-08
19,1.5420,1.8440,-0.06%,限制大额申购,开放赎回,000047,2021-04-07
20,1.5430,1.8450,0.00%,限制大额申购,开放赎回,000047,2021-04-06
21,1.5430,1.8450,0.19%,限制大额申购,开放赎回,000047,2021-04-02
23,1.5400,1.8420,0.20%,限制大额申购,开放赎回,000047,2021-04-01
24,1.5370,1.8390,-0.26%,限制大额申购,开放赎回,000047,2021-03-31
25,1.5410,1.8430,0.26%,限制大额申购,开放赎回,000047,2021-03-30
26,1.5370,1.8390,0.13%,限制大额申购,开放赎回,000047,2021-03-29
27,1.5350,1.8370,0.52%,限制大额申购,开放赎回,000047,2021-03-26
28,1.5270,1.8290,0.07%,限制大额申购,开放赎回,000047,2021-03-25
29,1.5260,1.8280,-0.59%,限制大额申购,开放赎回,000047,2021-03-24
30,1.5350,1.8370,-0.32%,限制大额申购,开放赎回,000047,2021-03-23
31,1.5400,1.8420,0.20%,限制大额申购,开放赎回,000047,2021-03-22
32,1.5370,1.8390,-0.26%,限制大额申购,开放赎回,000047,2021-03-19
34,1.5410,1.8430,0.13%,限制大额申购,开放赎回,000047,2021-03-18
35,1.5390,1.8410,0.07%,限制大额申购,开放赎回,000047,2021-03-17
36,1.5380,1.8400,0.13%,限制大额申购,开放赎回,000047,2021-03-16
37,1.5360,1.8380,-0.26%,限制大额申购,开放赎回,000047,2021-03-15
38,1.5400,1.8420,0.06%,限制大额申购,开放赎回,000047,2021-03-12
39,1.5390,1.8410,0.52%,限制大额申购,开放赎回,000047,2021-03-11
40,1.5310,1.8330,-0.07%,限制大额申购,开放赎回,000047,2021-03-10
41,1.5320,1.8340,-0.26%,限制大额申购,开放赎回,000047,2021-03-09
42,1.5360,1.8380,-0.58%,限制大额申购,开放赎回,000047,2021-03-08
43,1.5450,1.8470,-0.39%,限制大额申购,开放赎回,000047,2021-03-05
45,1.5510,1.8530,-0.70%,限制大额申购,开放赎回,000047,2021-03-04
46,1.5620,1.8640,0.45%,限制大额申购,开放赎回,000047,2021-03-03
47,1.5550,1.8570,-0.19%,限制大额申购,开放赎回,000047,2021-03-02
48,1.5580,1.8600,0.58%,限制大额申购,开放赎回,000047,2021-03-01
49,1.5490,1.8510,-0.90%,限制大额申购,开放赎回,000047,2021-02-26
