,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.7234,2.3950%,限制大额申购,开放赎回,,000599,2021-04-30
2,0.8929,2.5760%,限制大额申购,开放赎回,,000599,2021-04-29
3,0.5830,2.6150%,限制大额申购,开放赎回,,000599,2021-04-28
4,0.5861,2.6110%,限制大额申购,开放赎回,,000599,2021-04-27
5,0.5854,2.8720%,限制大额申购,开放赎回,,000599,2021-04-26
6,0.5845,2.8610%,限制大额申购,开放赎回,,000599,2021-04-25
7,0.5845,2.8500%,限制大额申购,开放赎回,,000599,2021-04-24
8,1.0612,2.8410%,限制大额申购,开放赎回,,000599,2021-04-23
9,0.9668,2.5780%,限制大额申购,开放赎回,,000599,2021-04-22
10,0.5749,2.3680%,限制大额申购,开放赎回,,000599,2021-04-21
12,1.0741,2.3630%,限制大额申购,开放赎回,,000599,2021-04-20
13,0.5648,2.2660%,限制大额申购,开放赎回,,000599,2021-04-19
14,0.5628,2.2610%,限制大额申购,开放赎回,,000599,2021-04-18
15,0.5688,2.2570%,限制大额申购,开放赎回,,000599,2021-04-17
16,0.5697,2.2500%,限制大额申购,开放赎回,,000599,2021-04-16
17,0.5728,2.4930%,限制大额申购,开放赎回,,000599,2021-04-15
18,0.5662,2.4830%,限制大额申购,开放赎回,,000599,2021-04-14
19,0.8926,2.4770%,限制大额申购,开放赎回,,000599,2021-04-13
20,0.5557,2.3060%,限制大额申购,开放赎回,,000599,2021-04-12
21,0.5552,2.3160%,限制大额申购,开放赎回,,000599,2021-04-11
23,0.5552,2.3260%,限制大额申购,开放赎回,,000599,2021-04-10
24,1.0242,2.3360%,限制大额申购,开放赎回,,000599,2021-04-09
25,0.5546,2.0970%,限制大额申购,开放赎回,,000599,2021-04-08
26,0.5552,2.1040%,限制大额申购,开放赎回,,000599,2021-04-07
27,0.5726,2.2490%,限制大额申购,开放赎回,,000599,2021-04-06
28,0.5743,2.3550%,限制大额申购,开放赎回,,000599,2021-04-05
29,0.5743,2.4680%,限制大额申购,开放赎回,,000599,2021-04-04
30,0.5743,2.4610%,限制大额申购,开放赎回,,000599,2021-04-03
31,0.5754,2.4540%,限制大额申购,开放赎回,,000599,2021-04-02
32,0.5681,2.4920%,限制大额申购,开放赎回,,000599,2021-04-01
34,0.8268,2.4870%,限制大额申购,开放赎回,,000599,2021-03-31
35,0.7701,2.3430%,限制大额申购,开放赎回,,000599,2021-03-30
36,0.7871,2.2330%,限制大额申购,开放赎回,,000599,2021-03-29
37,0.5612,2.1210%,限制大额申购,开放赎回,,000599,2021-03-28
38,0.5612,2.1250%,限制大额申购,开放赎回,,000599,2021-03-27
39,0.6457,2.1290%,限制大额申购,开放赎回,,000599,2021-03-26
40,0.5585,2.4190%,限制大额申购,开放赎回,,000599,2021-03-25
41,0.5583,2.4230%,限制大额申购,开放赎回,,000599,2021-03-24
42,0.5630,2.4340%,限制大额申购,开放赎回,,000599,2021-03-23
43,0.5777,2.6160%,限制大额申购,开放赎回,,000599,2021-03-22
45,0.5684,2.6320%,限制大额申购,开放赎回,,000599,2021-03-21
46,0.5684,2.6470%,限制大额申购,开放赎回,,000599,2021-03-20
47,1.1895,2.6610%,限制大额申购,开放赎回,,000599,2021-03-19
48,0.5670,2.3440%,限制大额申购,开放赎回,,000599,2021-03-18
49,0.5786,2.4150%,限制大额申购,开放赎回,,000599,2021-03-17
50,0.9036,2.4170%,限制大额申购,开放赎回,,000599,2021-03-16
51,0.6065,2.2520%,限制大额申购,开放赎回,,000599,2021-03-15
52,0.5961,2.2560%,限制大额申购,开放赎回,,000599,2021-03-14
53,0.5961,2.2620%,限制大额申购,开放赎回,,000599,2021-03-13
54,0.5953,2.2690%,限制大额申购,开放赎回,,000599,2021-03-12
56,0.7010,2.4720%,限制大额申购,开放赎回,,000599,2021-03-11
57,0.5813,2.4220%,限制大额申购,开放赎回,,000599,2021-03-10
58,0.5956,2.4360%,限制大额申购,开放赎回,,000599,2021-03-09
59,0.6129,2.4410%,限制大额申购,开放赎回,,000599,2021-03-08
60,0.6082,2.4370%,限制大额申购,开放赎回,,000599,2021-03-07
