,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0328,1.0328,1.56%,开放申购,封闭期,009566,2021-04-30
2,1.0169,1.0169,0.49%,开放申购,封闭期,009566,2021-04-29
3,1.0119,1.0119,3.19%,开放申购,封闭期,009566,2021-04-28
4,0.9806,0.9806,-0.13%,开放申购,封闭期,009566,2021-04-27
5,0.9819,0.9819,-1.01%,开放申购,封闭期,009566,2021-04-26
6,0.9919,0.9919,1.71%,开放申购,封闭期,009566,2021-04-23
7,0.9752,0.9752,0.33%,开放申购,封闭期,009566,2021-04-22
8,0.9720,0.9720,-0.42%,开放申购,封闭期,009566,2021-04-21
9,0.9761,0.9761,0.14%,开放申购,封闭期,009566,2021-04-20
10,0.9747,0.9747,4.80%,开放申购,封闭期,009566,2021-04-19
12,0.9301,0.9301,-1.57%,开放申购,封闭期,009566,2021-04-16
13,0.9449,0.9449,0.57%,开放申购,封闭期,009566,2021-04-15
14,0.9395,0.9395,3.16%,开放申购,封闭期,009566,2021-04-14
15,0.9107,0.9107,0.02%,开放申购,封闭期,009566,2021-04-13
16,0.9105,0.9105,-2.32%,开放申购,封闭期,009566,2021-04-12
17,0.9321,0.9321,-0.65%,开放申购,封闭期,009566,2021-04-09
18,0.9382,0.9382,-0.32%,开放申购,封闭期,009566,2021-04-08
19,0.9412,0.9412,-1.85%,开放申购,封闭期,009566,2021-04-07
20,0.9589,0.9589,1.01%,开放申购,封闭期,009566,2021-04-06
21,0.9493,0.9493,0.41%,开放申购,封闭期,009566,2021-04-02
23,0.9454,0.9454,1.61%,开放申购,封闭期,009566,2021-04-01
24,0.9304,0.9304,-1.49%,开放申购,封闭期,009566,2021-03-31
25,0.9445,0.9445,2.02%,开放申购,封闭期,009566,2021-03-30
26,0.9258,0.9258,0.39%,开放申购,封闭期,009566,2021-03-29
27,0.9222,0.9222,3.58%,开放申购,封闭期,009566,2021-03-26
28,0.8903,0.8903,0.92%,开放申购,封闭期,009566,2021-03-25
29,0.8822,0.8822,-2.79%,开放申购,封闭期,009566,2021-03-24
30,0.9075,0.9075,-3.35%,开放申购,封闭期,009566,2021-03-23
31,0.9390,0.9390,0.17%,开放申购,封闭期,009566,2021-03-22
32,0.9374,0.9374,-2.63%,开放申购,封闭期,009566,2021-03-19
34,0.9627,0.9627,0.67%,开放申购,封闭期,009566,2021-03-18
35,0.9563,0.9563,2.38%,开放申购,封闭期,009566,2021-03-17
36,0.9341,0.9341,1.60%,开放申购,封闭期,009566,2021-03-16
37,0.9194,0.9194,-3.14%,开放申购,封闭期,009566,2021-03-15
38,0.9492,0.9492,0.27%,开放申购,封闭期,009566,2021-03-12
39,0.9466,0.9466,2.53%,开放申购,封闭期,009566,2021-03-11
40,0.9232,0.9232,2.11%,开放申购,封闭期,009566,2021-03-10
41,0.9041,0.9041,-2.72%,开放申购,封闭期,009566,2021-03-09
42,0.9294,0.9294,-5.98%,开放申购,封闭期,009566,2021-03-08
43,0.9885,0.9885,0.01%,开放申购,封闭期,009566,2021-03-05
45,0.9884,0.9884,-6.04%,开放申购,封闭期,009566,2021-03-04
46,1.0519,1.0519,-0.39%,开放申购,封闭期,009566,2021-03-03
47,1.0560,1.0560,-0.82%,开放申购,封闭期,009566,2021-03-02
48,1.0647,1.0647,3.34%,开放申购,封闭期,009566,2021-03-01
49,1.0303,1.0303,-2.56%,暂停申购,封闭期,009566,2021-02-26
50,1.0574,1.0574,-0.66%,暂停申购,封闭期,009566,2021-02-25
51,1.0644,1.0644,-4.01%,暂停申购,封闭期,009566,2021-02-24
52,1.1089,1.1089,-0.35%,暂停申购,封闭期,009566,2021-02-23
53,1.1128,1.1128,-3.71%,暂停申购,封闭期,009566,2021-02-22
54,1.1557,1.1557,-3.24%,暂停申购,封闭期,009566,2021-02-19
56,1.1944,1.1944,-1.44%,暂停申购,封闭期,009566,2021-02-18
57,1.2118,1.2118,1.91%,暂停申购,封闭期,009566,2021-02-10
58,1.1891,1.1891,5.07%,暂停申购,封闭期,009566,2021-02-09
59,1.1317,1.1317,1.12%,暂停申购,封闭期,009566,2021-02-08
60,1.1192,1.1192,-1.51%,开放申购,封闭期,009566,2021-02-05
61,1.1364,1.1364,-1.62%,开放申购,封闭期,009566,2021-02-04
62,1.1551,1.1551,-1.15%,开放申购,封闭期,009566,2021-02-03
63,1.1685,1.1685,3.07%,开放申购,封闭期,009566,2021-02-02
64,1.1337,1.1337,-0.84%,开放申购,封闭期,009566,2021-02-01
65,1.1433,1.1433,-3.34%,暂停申购,封闭期,009566,2021-01-29
67,1.1828,1.1828,-3.36%,暂停申购,封闭期,009566,2021-01-28
68,1.2239,1.2239,2.74%,暂停申购,封闭期,009566,2021-01-27
69,1.1913,1.1913,-2.91%,暂停申购,封闭期,009566,2021-01-26
70,1.2270,1.2270,-0.82%,暂停申购,封闭期,009566,2021-01-25
71,1.2371,1.2371,2.69%,暂停申购,封闭期,009566,2021-01-22
72,1.2047,1.2047,3.20%,暂停申购,封闭期,009566,2021-01-21
73,1.1674,1.1674,,暂停申购,封闭期,009566,2021-01-20
74,1.1403,1.1403,2.09%,暂停申购,封闭期,009566,2021-01-15
75,1.1170,1.1170,-3.47%,开放申购,封闭期,009566,2021-01-14
76,1.1572,1.1572,-1.10%,开放申购,封闭期,009566,2021-01-13
78,1.1701,1.1701,3.92%,开放申购,封闭期,009566,2021-01-12
79,1.1260,1.1260,-4.87%,封闭期,封闭期,009566,2021-01-11
80,1.1836,1.1836,,封闭期,封闭期,009566,2021-01-08
