,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1237,1.1237,-0.81%,暂停申购,暂停赎回,009791,2021-04-30
2,1.1329,1.1329,-0.88%,暂停申购,暂停赎回,009791,2021-04-29
3,1.1430,1.1430,0.16%,暂停申购,暂停赎回,009791,2021-04-28
4,1.1412,1.1412,-0.34%,暂停申购,暂停赎回,009791,2021-04-27
5,1.1451,1.1451,0.06%,暂停申购,暂停赎回,009791,2021-04-26
6,1.1444,1.1444,-0.25%,暂停申购,暂停赎回,009791,2021-04-23
7,1.1473,1.1473,1.10%,暂停申购,暂停赎回,009791,2021-04-22
8,1.1348,1.1348,0.37%,暂停申购,暂停赎回,009791,2021-04-21
9,1.1306,1.1306,0.12%,暂停申购,暂停赎回,009791,2021-04-20
10,1.1293,1.1293,2.76%,暂停申购,暂停赎回,009791,2021-04-19
12,1.0990,1.0990,0.87%,暂停申购,暂停赎回,009791,2021-04-16
13,1.0895,1.0895,-0.65%,暂停申购,暂停赎回,009791,2021-04-15
14,1.0966,1.0966,2.16%,暂停申购,暂停赎回,009791,2021-04-14
15,1.0734,1.0734,-0.77%,暂停申购,暂停赎回,009791,2021-04-13
16,1.0817,1.0817,-2.38%,暂停申购,暂停赎回,009791,2021-04-12
17,1.1081,1.1081,0.27%,暂停申购,暂停赎回,009791,2021-04-09
18,1.1051,1.1051,0.59%,暂停申购,暂停赎回,009791,2021-04-08
19,1.0986,1.0986,-0.73%,暂停申购,暂停赎回,009791,2021-04-07
20,1.1067,1.1067,0.69%,暂停申购,暂停赎回,009791,2021-04-06
21,1.0991,1.0991,0.27%,暂停申购,暂停赎回,009791,2021-04-02
23,1.0961,1.0961,0.63%,暂停申购,暂停赎回,009791,2021-04-01
24,1.0892,1.0892,-0.41%,暂停申购,暂停赎回,009791,2021-03-31
25,1.0937,1.0937,0.02%,暂停申购,暂停赎回,009791,2021-03-30
26,1.0935,1.0935,-0.16%,暂停申购,暂停赎回,009791,2021-03-29
27,1.0953,1.0953,1.90%,暂停申购,暂停赎回,009791,2021-03-26
28,1.0749,1.0749,0.89%,暂停申购,暂停赎回,009791,2021-03-25
29,1.0654,1.0654,-0.86%,暂停申购,暂停赎回,009791,2021-03-24
30,1.0746,1.0746,-1.35%,暂停申购,暂停赎回,009791,2021-03-23
31,1.0893,1.0893,1.10%,暂停申购,暂停赎回,009791,2021-03-22
32,1.0774,1.0774,-1.25%,暂停申购,暂停赎回,009791,2021-03-19
34,1.0910,1.0910,1.48%,暂停申购,暂停赎回,009791,2021-03-18
35,1.0751,1.0751,1.65%,暂停申购,暂停赎回,009791,2021-03-17
36,1.0577,1.0577,1.40%,暂停申购,暂停赎回,009791,2021-03-16
37,1.0431,1.0431,-1.76%,暂停申购,暂停赎回,009791,2021-03-15
38,1.0618,1.0618,-0.11%,暂停申购,暂停赎回,009791,2021-03-12
39,1.0630,1.0630,1.35%,暂停申购,暂停赎回,009791,2021-03-11
40,1.0488,1.0488,-0.92%,暂停申购,暂停赎回,009791,2021-03-10
41,1.0585,1.0585,-1.96%,暂停申购,暂停赎回,009791,2021-03-09
42,1.0797,1.0797,-2.82%,暂停申购,暂停赎回,009791,2021-03-08
43,1.1110,1.1110,-0.18%,暂停申购,暂停赎回,009791,2021-03-05
45,1.1130,1.1130,-2.40%,暂停申购,暂停赎回,009791,2021-03-04
46,1.1404,1.1404,0.40%,暂停申购,暂停赎回,009791,2021-03-03
47,1.1359,1.1359,0.09%,暂停申购,暂停赎回,009791,2021-03-02
48,1.1349,1.1349,1.36%,暂停申购,暂停赎回,009791,2021-03-01
49,1.1197,1.1197,-0.18%,暂停申购,暂停赎回,009791,2021-02-26
50,1.1217,1.1217,-0.85%,暂停申购,暂停赎回,009791,2021-02-25
51,1.1313,1.1313,-1.33%,暂停申购,暂停赎回,009791,2021-02-24
52,1.1466,1.1466,-0.10%,暂停申购,暂停赎回,009791,2021-02-23
53,1.1477,1.1477,-1.62%,暂停申购,暂停赎回,009791,2021-02-22
54,1.1666,1.1666,0.40%,暂停申购,暂停赎回,009791,2021-02-19
56,1.1619,1.1619,0.47%,暂停申购,暂停赎回,009791,2021-02-18
57,1.1565,1.1565,0.88%,暂停申购,暂停赎回,009791,2021-02-10
58,1.1464,1.1464,1.70%,暂停申购,暂停赎回,009791,2021-02-09
59,1.1272,1.1272,1.77%,暂停申购,暂停赎回,009791,2021-02-08
60,1.1076,1.1076,-1.05%,暂停申购,暂停赎回,009791,2021-02-05
61,1.1193,1.1193,-1.67%,暂停申购,暂停赎回,009791,2021-02-04
62,1.1383,1.1383,-0.60%,暂停申购,暂停赎回,009791,2021-02-03
63,1.1452,1.1452,2.03%,暂停申购,暂停赎回,009791,2021-02-02
64,1.1224,1.1224,2.00%,暂停申购,暂停赎回,009791,2021-02-01
65,1.1004,1.1004,0.25%,暂停申购,暂停赎回,009791,2021-01-29
67,1.0977,1.0977,,暂停申购,暂停赎回,009791,2021-01-28
68,1.1476,1.1476,,暂停申购,暂停赎回,009791,2021-01-22
69,1.0965,1.0965,,暂停申购,暂停赎回,009791,2021-01-15
70,1.0766,1.0766,,暂停申购,暂停赎回,009791,2021-01-08
