,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0080,1.0080,-0.30%,开放申购,开放赎回,001227,2021-04-30
2,1.0110,1.0110,0.00%,开放申购,开放赎回,001227,2021-04-29
3,1.0110,1.0110,0.80%,开放申购,开放赎回,001227,2021-04-28
4,1.0030,1.0030,-0.20%,开放申购,开放赎回,001227,2021-04-27
5,1.0050,1.0050,-0.10%,开放申购,开放赎回,001227,2021-04-26
6,1.0060,1.0060,0.30%,开放申购,开放赎回,001227,2021-04-23
7,1.0030,1.0030,0.60%,开放申购,开放赎回,001227,2021-04-22
8,0.9970,0.9970,-0.60%,开放申购,开放赎回,001227,2021-04-21
9,1.0030,1.0030,0.20%,开放申购,开放赎回,001227,2021-04-20
10,1.0010,1.0010,1.83%,开放申购,开放赎回,001227,2021-04-19
12,0.9830,0.9830,0.00%,开放申购,开放赎回,001227,2021-04-16
13,0.9830,0.9830,-0.20%,开放申购,开放赎回,001227,2021-04-15
14,0.9850,0.9850,1.23%,开放申购,开放赎回,001227,2021-04-14
15,0.9730,0.9730,-0.41%,开放申购,开放赎回,001227,2021-04-13
16,0.9770,0.9770,-2.50%,开放申购,开放赎回,001227,2021-04-12
17,1.0020,1.0020,-0.99%,开放申购,开放赎回,001227,2021-04-09
18,1.0120,1.0120,-0.20%,开放申购,开放赎回,001227,2021-04-08
19,1.0140,1.0140,-0.59%,开放申购,开放赎回,001227,2021-04-07
20,1.0200,1.0200,0.10%,开放申购,开放赎回,001227,2021-04-06
21,1.0190,1.0190,1.80%,开放申购,开放赎回,001227,2021-04-02
23,1.0010,1.0010,1.21%,开放申购,开放赎回,001227,2021-04-01
24,0.9890,0.9890,-0.50%,开放申购,开放赎回,001227,2021-03-31
25,0.9940,0.9940,0.91%,开放申购,开放赎回,001227,2021-03-30
26,0.9850,0.9850,0.51%,开放申购,开放赎回,001227,2021-03-29
27,0.9800,0.9800,2.83%,开放申购,开放赎回,001227,2021-03-26
28,0.9530,0.9530,0.63%,开放申购,开放赎回,001227,2021-03-25
29,0.9470,0.9470,-2.17%,开放申购,开放赎回,001227,2021-03-24
30,0.9680,0.9680,-0.82%,开放申购,开放赎回,001227,2021-03-23
31,0.9760,0.9760,1.04%,开放申购,开放赎回,001227,2021-03-22
32,0.9660,0.9660,-1.63%,开放申购,开放赎回,001227,2021-03-19
34,0.9820,0.9820,0.20%,开放申购,开放赎回,001227,2021-03-18
35,0.9800,0.9800,1.03%,开放申购,开放赎回,001227,2021-03-17
36,0.9700,0.9700,-0.21%,开放申购,开放赎回,001227,2021-03-16
37,0.9720,0.9720,-2.31%,开放申购,开放赎回,001227,2021-03-15
38,0.9950,0.9950,-0.30%,开放申购,开放赎回,001227,2021-03-12
39,0.9980,0.9980,2.25%,开放申购,开放赎回,001227,2021-03-11
40,0.9760,0.9760,0.21%,开放申购,开放赎回,001227,2021-03-10
41,0.9740,0.9740,-3.28%,开放申购,开放赎回,001227,2021-03-09
42,1.0070,1.0070,-3.54%,开放申购,开放赎回,001227,2021-03-08
43,1.0440,1.0440,-0.57%,开放申购,开放赎回,001227,2021-03-05
45,1.0500,1.0500,-3.05%,开放申购,开放赎回,001227,2021-03-04
46,1.0830,1.0830,0.93%,开放申购,开放赎回,001227,2021-03-03
47,1.0730,1.0730,-0.65%,开放申购,开放赎回,001227,2021-03-02
48,1.0800,1.0800,1.89%,开放申购,开放赎回,001227,2021-03-01
49,1.0600,1.0600,-2.48%,开放申购,开放赎回,001227,2021-02-26
50,1.0870,1.0870,0.18%,开放申购,开放赎回,001227,2021-02-25
51,1.0850,1.0850,-1.27%,开放申购,开放赎回,001227,2021-02-24
52,1.0990,1.0990,-0.54%,开放申购,开放赎回,001227,2021-02-23
53,1.1050,1.1050,-1.43%,开放申购,开放赎回,001227,2021-02-22
54,1.1210,1.1210,-0.27%,开放申购,开放赎回,001227,2021-02-19
56,1.1240,1.1240,0.63%,开放申购,开放赎回,001227,2021-02-18
57,1.1170,1.1170,0.90%,开放申购,开放赎回,001227,2021-02-10
58,1.1070,1.1070,2.50%,开放申购,开放赎回,001227,2021-02-09
59,1.0800,1.0800,1.79%,开放申购,开放赎回,001227,2021-02-08
60,1.0610,1.0610,-2.66%,开放申购,开放赎回,001227,2021-02-05
61,1.0900,1.0900,-0.64%,开放申购,开放赎回,001227,2021-02-04
62,1.0970,1.0970,-2.32%,开放申购,开放赎回,001227,2021-02-03
63,1.1230,1.1230,0.99%,开放申购,开放赎回,001227,2021-02-02
64,1.1120,1.1120,0.82%,开放申购,开放赎回,001227,2021-02-01
65,1.1030,1.1030,-1.16%,开放申购,开放赎回,001227,2021-01-29
67,1.1160,1.1160,-2.70%,开放申购,开放赎回,001227,2021-01-28
68,1.1470,1.1470,1.06%,开放申购,开放赎回,001227,2021-01-27
69,1.1350,1.1350,-2.83%,开放申购,开放赎回,001227,2021-01-26
70,1.1680,1.1680,0.00%,开放申购,开放赎回,001227,2021-01-25
71,1.1680,1.1680,0.00%,开放申购,开放赎回,001227,2021-01-22
72,1.1680,1.1680,1.48%,开放申购,开放赎回,001227,2021-01-21
73,1.1510,1.1510,0.88%,开放申购,开放赎回,001227,2021-01-20
74,1.1410,1.1410,-1.98%,开放申购,开放赎回,001227,2021-01-19
75,1.1640,1.1640,2.56%,开放申购,开放赎回,001227,2021-01-18
76,1.1350,1.1350,-0.61%,开放申购,开放赎回,001227,2021-01-15
78,1.1420,1.1420,-1.04%,开放申购,开放赎回,001227,2021-01-14
79,1.1540,1.1540,0.09%,开放申购,开放赎回,001227,2021-01-13
80,1.1530,1.1530,2.13%,开放申购,开放赎回,001227,2021-01-12
81,1.1290,1.1290,-0.18%,开放申购,开放赎回,001227,2021-01-11
82,1.1310,1.1310,-0.35%,开放申购,开放赎回,001227,2021-01-08
83,1.1350,1.1350,0.44%,开放申购,开放赎回,001227,2021-01-07
84,1.1300,1.1300,-0.35%,开放申购,开放赎回,001227,2021-01-06
85,1.1340,1.1340,1.98%,开放申购,开放赎回,001227,2021-01-05
86,1.1120,1.1120,2.49%,开放申购,开放赎回,001227,2021-01-04
