,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0652,1.3723,0.00%,暂停申购,暂停赎回,003269,2021-04-30
2,1.0652,1.3723,0.02%,暂停申购,暂停赎回,003269,2021-04-29
3,1.0650,1.3721,0.02%,暂停申购,暂停赎回,003269,2021-04-28
4,1.0648,1.3719,0.00%,暂停申购,暂停赎回,003269,2021-04-27
5,1.0648,1.3719,0.01%,暂停申购,暂停赎回,003269,2021-04-26
6,1.0647,1.3718,0.02%,暂停申购,暂停赎回,003269,2021-04-23
7,1.0645,1.3716,0.02%,暂停申购,暂停赎回,003269,2021-04-22
8,1.0643,1.3714,0.03%,暂停申购,暂停赎回,003269,2021-04-21
9,1.0640,1.3711,0.02%,暂停申购,暂停赎回,003269,2021-04-20
10,1.0638,1.3709,0.04%,暂停申购,暂停赎回,003269,2021-04-19
12,1.0634,1.3705,0.02%,暂停申购,暂停赎回,003269,2021-04-16
13,1.0632,1.3703,0.03%,暂停申购,暂停赎回,003269,2021-04-15
14,1.0629,1.3700,0.03%,暂停申购,暂停赎回,003269,2021-04-14
15,1.0626,1.3697,0.05%,暂停申购,暂停赎回,003269,2021-04-13
16,1.0621,1.3692,0.04%,暂停申购,暂停赎回,003269,2021-04-12
17,1.0617,1.3688,0.02%,暂停申购,暂停赎回,003269,2021-04-09
18,1.0615,1.3686,0.01%,暂停申购,暂停赎回,003269,2021-04-08
19,1.0614,1.3685,0.00%,暂停申购,暂停赎回,003269,2021-04-07
20,1.0614,1.3685,0.04%,暂停申购,暂停赎回,003269,2021-04-06
21,1.0610,1.3681,0.02%,暂停申购,暂停赎回,003269,2021-04-02
23,1.0608,1.3679,0.02%,暂停申购,暂停赎回,003269,2021-04-01
24,1.0606,1.3677,0.01%,暂停申购,暂停赎回,003269,2021-03-31
25,1.0605,1.3676,0.01%,暂停申购,暂停赎回,003269,2021-03-30
26,1.0604,1.3675,0.05%,暂停申购,暂停赎回,003269,2021-03-29
27,1.0599,1.3670,0.01%,暂停申购,暂停赎回,003269,2021-03-26
28,1.0598,1.3669,0.02%,暂停申购,暂停赎回,003269,2021-03-25
29,1.0596,1.3667,0.05%,暂停申购,暂停赎回,003269,2021-03-24
30,1.0591,1.3662,0.03%,暂停申购,暂停赎回,003269,2021-03-23
31,1.0588,1.3659,0.03%,暂停申购,暂停赎回,003269,2021-03-22
32,1.0585,1.3656,0.03%,暂停申购,暂停赎回,003269,2021-03-19
34,1.0582,1.3653,0.01%,暂停申购,暂停赎回,003269,2021-03-18
35,1.0581,1.3652,0.02%,暂停申购,暂停赎回,003269,2021-03-17
36,1.0579,1.3650,0.02%,暂停申购,暂停赎回,003269,2021-03-16
37,1.0577,1.3648,0.02%,暂停申购,暂停赎回,003269,2021-03-15
38,1.0575,1.3646,0.02%,暂停申购,暂停赎回,003269,2021-03-12
39,1.0573,1.3644,0.01%,暂停申购,暂停赎回,003269,2021-03-11
40,1.0572,1.3643,0.02%,暂停申购,暂停赎回,003269,2021-03-10
41,1.0570,1.3641,0.01%,暂停申购,暂停赎回,003269,2021-03-09
42,1.0569,1.3640,0.05%,暂停申购,暂停赎回,003269,2021-03-08
43,1.0564,1.3635,0.04%,暂停申购,暂停赎回,003269,2021-03-05
45,1.0560,1.3631,0.01%,暂停申购,暂停赎回,003269,2021-03-04
46,1.0559,1.3630,0.03%,暂停申购,暂停赎回,003269,2021-03-03
47,1.0556,1.3627,0.07%,暂停申购,暂停赎回,003269,2021-03-02
48,1.0549,1.3620,0.04%,暂停申购,暂停赎回,003269,2021-03-01
49,1.0545,1.3616,0.02%,暂停申购,暂停赎回,003269,2021-02-26
50,1.0543,1.3614,0.03%,开放申购,开放赎回,003269,2021-02-25
51,1.0540,1.3611,0.04%,开放申购,开放赎回,003269,2021-02-24
52,1.0536,1.3607,0.02%,开放申购,开放赎回,003269,2021-02-23
53,1.0534,1.3605,0.04%,开放申购,开放赎回,003269,2021-02-22
54,1.0530,1.3601,0.02%,开放申购,开放赎回,003269,2021-02-19
56,1.0528,1.3599,0.05%,暂停申购,暂停赎回,003269,2021-02-18
57,1.0523,1.3594,0.01%,暂停申购,暂停赎回,003269,2021-02-10
58,1.0522,1.3593,0.02%,暂停申购,暂停赎回,003269,2021-02-09
59,1.0520,1.3591,0.02%,暂停申购,暂停赎回,003269,2021-02-08
60,1.0518,1.3589,-0.03%,暂停申购,暂停赎回,003269,2021-02-05
61,1.0521,1.3592,-0.02%,暂停申购,暂停赎回,003269,2021-02-04
62,1.0523,1.3594,0.00%,暂停申购,暂停赎回,003269,2021-02-03
63,1.0523,1.3594,0.04%,暂停申购,暂停赎回,003269,2021-02-02
64,1.0519,1.3590,0.04%,暂停申购,暂停赎回,003269,2021-02-01
65,1.0515,1.3586,-0.05%,暂停申购,暂停赎回,003269,2021-01-29
67,1.0520,1.3591,-0.08%,暂停申购,暂停赎回,003269,2021-01-28
68,1.0528,1.3599,-0.04%,暂停申购,暂停赎回,003269,2021-01-27
69,1.0532,1.3603,-0.08%,暂停申购,暂停赎回,003269,2021-01-26
70,1.0540,1.3611,0.03%,暂停申购,暂停赎回,003269,2021-01-25
71,1.0537,1.3608,0.05%,暂停申购,暂停赎回,003269,2021-01-22
72,1.0532,1.3603,0.01%,暂停申购,暂停赎回,003269,2021-01-21
73,1.0531,1.3602,0.01%,暂停申购,暂停赎回,003269,2021-01-20
74,1.0530,1.3601,-0.03%,暂停申购,暂停赎回,003269,2021-01-19
75,1.0533,1.3604,-0.01%,暂停申购,暂停赎回,003269,2021-01-18
76,1.0534,1.3605,0.00%,暂停申购,暂停赎回,003269,2021-01-15
78,1.0534,1.3605,0.05%,暂停申购,暂停赎回,003269,2021-01-14
79,1.0529,1.3600,0.03%,暂停申购,暂停赎回,003269,2021-01-13
80,1.0526,1.3597,0.02%,暂停申购,暂停赎回,003269,2021-01-12
81,1.0524,1.3595,0.04%,暂停申购,暂停赎回,003269,2021-01-11
82,1.0520,1.3591,0.05%,暂停申购,暂停赎回,003269,2021-01-08
83,1.0515,1.3586,0.07%,暂停申购,暂停赎回,003269,2021-01-07
84,1.0508,1.3579,0.05%,暂停申购,暂停赎回,003269,2021-01-06
85,1.0503,1.3574,0.04%,暂停申购,暂停赎回,003269,2021-01-05
86,1.0499,1.3570,0.06%,暂停申购,暂停赎回,003269,2021-01-04
