,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.6636,1.6636,0.74%,限制大额申购,开放赎回,007803,2021-04-30
2,1.6514,1.6514,-0.70%,限制大额申购,开放赎回,007803,2021-04-29
3,1.6631,1.6631,0.68%,限制大额申购,开放赎回,007803,2021-04-28
4,1.6518,1.6518,0.07%,限制大额申购,开放赎回,007803,2021-04-27
5,1.6507,1.6507,0.47%,限制大额申购,开放赎回,007803,2021-04-26
6,1.6429,1.6429,0.49%,限制大额申购,开放赎回,007803,2021-04-23
7,1.6349,1.6349,0.18%,限制大额申购,开放赎回,007803,2021-04-22
8,1.6319,1.6319,0.14%,限制大额申购,开放赎回,007803,2021-04-21
9,1.6296,1.6296,-0.07%,限制大额申购,开放赎回,007803,2021-04-20
10,1.6307,1.6307,2.84%,限制大额申购,开放赎回,007803,2021-04-19
12,1.5856,1.5856,0.46%,限制大额申购,开放赎回,007803,2021-04-16
13,1.5784,1.5784,0.30%,限制大额申购,开放赎回,007803,2021-04-15
14,1.5737,1.5737,1.53%,限制大额申购,开放赎回,007803,2021-04-14
15,1.5500,1.5500,0.32%,限制大额申购,开放赎回,007803,2021-04-13
16,1.5450,1.5450,-2.76%,限制大额申购,开放赎回,007803,2021-04-12
17,1.5889,1.5889,-0.89%,限制大额申购,开放赎回,007803,2021-04-09
18,1.6032,1.6032,0.32%,限制大额申购,开放赎回,007803,2021-04-08
19,1.5981,1.5981,-1.02%,限制大额申购,开放赎回,007803,2021-04-07
20,1.6145,1.6145,-0.79%,限制大额申购,开放赎回,007803,2021-04-06
21,1.6274,1.6274,0.36%,限制大额申购,开放赎回,007803,2021-04-02
23,1.6216,1.6216,1.59%,限制大额申购,开放赎回,007803,2021-04-01
24,1.5962,1.5962,-0.60%,限制大额申购,开放赎回,007803,2021-03-31
25,1.6058,1.6058,0.34%,限制大额申购,开放赎回,007803,2021-03-30
26,1.6004,1.6004,0.08%,限制大额申购,开放赎回,007803,2021-03-29
27,1.5991,1.5991,3.16%,限制大额申购,开放赎回,007803,2021-03-26
28,1.5501,1.5501,0.58%,限制大额申购,开放赎回,007803,2021-03-25
29,1.5412,1.5412,-1.67%,限制大额申购,开放赎回,007803,2021-03-24
30,1.5673,1.5673,-0.73%,限制大额申购,开放赎回,007803,2021-03-23
31,1.5789,1.5789,0.98%,限制大额申购,开放赎回,007803,2021-03-22
32,1.5635,1.5635,-1.25%,限制大额申购,开放赎回,007803,2021-03-19
34,1.5833,1.5833,0.86%,限制大额申购,开放赎回,007803,2021-03-18
35,1.5698,1.5698,1.91%,限制大额申购,开放赎回,007803,2021-03-17
36,1.5404,1.5404,-0.07%,限制大额申购,开放赎回,007803,2021-03-16
37,1.5415,1.5415,-2.13%,限制大额申购,开放赎回,007803,2021-03-15
38,1.5751,1.5751,-0.70%,限制大额申购,开放赎回,007803,2021-03-12
39,1.5862,1.5862,2.03%,限制大额申购,开放赎回,007803,2021-03-11
40,1.5546,1.5546,0.26%,限制大额申购,开放赎回,007803,2021-03-10
41,1.5506,1.5506,-2.38%,限制大额申购,开放赎回,007803,2021-03-09
42,1.5884,1.5884,-3.79%,限制大额申购,开放赎回,007803,2021-03-08
43,1.6509,1.6509,-0.37%,限制大额申购,开放赎回,007803,2021-03-05
45,1.6570,1.6570,-3.27%,限制大额申购,开放赎回,007803,2021-03-04
46,1.7131,1.7131,0.96%,限制大额申购,开放赎回,007803,2021-03-03
47,1.6968,1.6968,-0.97%,限制大额申购,开放赎回,007803,2021-03-02
48,1.7134,1.7134,2.67%,限制大额申购,开放赎回,007803,2021-03-01
49,1.6688,1.6688,-1.58%,限制大额申购,开放赎回,007803,2021-02-26
50,1.6956,1.6956,0.11%,限制大额申购,开放赎回,007803,2021-02-25
51,1.6938,1.6938,-2.52%,限制大额申购,开放赎回,007803,2021-02-24
52,1.7376,1.7376,0.22%,限制大额申购,开放赎回,007803,2021-02-23
53,1.7338,1.7338,-2.00%,限制大额申购,开放赎回,007803,2021-02-22
54,1.7691,1.7691,-0.26%,限制大额申购,开放赎回,007803,2021-02-19
56,1.7738,1.7738,0.05%,限制大额申购,开放赎回,007803,2021-02-18
57,1.7730,1.7730,0.53%,限制大额申购,开放赎回,007803,2021-02-10
58,1.7636,1.7636,2.29%,限制大额申购,开放赎回,007803,2021-02-09
59,1.7242,1.7242,1.19%,限制大额申购,开放赎回,007803,2021-02-08
60,1.7039,1.7039,-2.01%,限制大额申购,开放赎回,007803,2021-02-05
61,1.7388,1.7388,-0.95%,限制大额申购,开放赎回,007803,2021-02-04
62,1.7554,1.7554,-0.75%,限制大额申购,开放赎回,007803,2021-02-03
63,1.7687,1.7687,2.54%,限制大额申购,开放赎回,007803,2021-02-02
64,1.7249,1.7249,1.72%,限制大额申购,开放赎回,007803,2021-02-01
65,1.6958,1.6958,-1.06%,限制大额申购,开放赎回,007803,2021-01-29
67,1.7140,1.7140,-3.50%,限制大额申购,开放赎回,007803,2021-01-28
68,1.7762,1.7762,1.53%,限制大额申购,开放赎回,007803,2021-01-27
69,1.7494,1.7494,-2.47%,限制大额申购,开放赎回,007803,2021-01-26
70,1.7937,1.7937,0.83%,限制大额申购,开放赎回,007803,2021-01-25
71,1.7789,1.7789,2.15%,限制大额申购,开放赎回,007803,2021-01-22
72,1.7415,1.7415,1.00%,限制大额申购,开放赎回,007803,2021-01-21
73,1.7242,1.7242,2.12%,限制大额申购,开放赎回,007803,2021-01-20
74,1.6884,1.6884,-0.41%,限制大额申购,开放赎回,007803,2021-01-19
75,1.6954,1.6954,1.67%,限制大额申购,开放赎回,007803,2021-01-18
76,1.6675,1.6675,0.71%,限制大额申购,开放赎回,007803,2021-01-15
78,1.6557,1.6557,-2.69%,限制大额申购,开放赎回,007803,2021-01-14
79,1.7015,1.7015,-1.94%,限制大额申购,开放赎回,007803,2021-01-13
80,1.7352,1.7352,2.26%,限制大额申购,开放赎回,007803,2021-01-12
81,1.6968,1.6968,-1.79%,限制大额申购,开放赎回,007803,2021-01-11
82,1.7277,1.7277,-0.48%,限制大额申购,开放赎回,007803,2021-01-08
83,1.7360,1.7360,1.88%,限制大额申购,开放赎回,007803,2021-01-07
84,1.7040,1.7040,-0.36%,限制大额申购,开放赎回,007803,2021-01-06
85,1.7101,1.7101,1.91%,限制大额申购,开放赎回,007803,2021-01-05
86,1.6780,1.6780,3.54%,限制大额申购,开放赎回,007803,2021-01-04
