,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.5420,1.5420,1.02%,开放申购,封闭期,006891,2021-04-28
2,1.5264,1.5264,0.46%,开放申购,封闭期,006891,2021-04-27
3,1.5194,1.5194,-0.41%,开放申购,封闭期,006891,2021-04-26
4,1.5256,1.5256,0.72%,开放申购,封闭期,006891,2021-04-23
5,1.5147,1.5147,0.30%,开放申购,封闭期,006891,2021-04-22
6,1.5101,1.5101,0.05%,开放申购,封闭期,006891,2021-04-21
7,1.5094,1.5094,0.01%,开放申购,封闭期,006891,2021-04-20
8,1.5093,1.5093,1.80%,开放申购,封闭期,006891,2021-04-19
9,1.4826,1.4826,0.24%,开放申购,封闭期,006891,2021-04-16
10,1.4790,1.4790,-0.09%,开放申购,封闭期,006891,2021-04-15
12,1.4803,1.4803,1.01%,开放申购,封闭期,006891,2021-04-14
13,1.4655,1.4655,-0.03%,开放申购,封闭期,006891,2021-04-13
14,1.4660,1.4660,-2.12%,开放申购,封闭期,006891,2021-04-12
15,1.4977,1.4977,-0.64%,开放申购,封闭期,006891,2021-04-09
16,1.5073,1.5073,0.36%,开放申购,封闭期,006891,2021-04-08
17,1.5019,1.5019,-0.17%,开放申购,封闭期,006891,2021-04-07
18,1.5044,1.5044,-0.03%,开放申购,封闭期,006891,2021-04-06
19,1.5049,1.5049,0.80%,开放申购,封闭期,006891,2021-04-02
20,1.4929,1.4929,1.50%,开放申购,封闭期,006891,2021-04-01
21,1.4709,1.4709,-0.43%,开放申购,封闭期,006891,2021-03-31
23,1.4773,1.4773,1.04%,开放申购,封闭期,006891,2021-03-30
24,1.4621,1.4621,-0.04%,开放申购,封闭期,006891,2021-03-29
25,1.4627,1.4627,2.12%,开放申购,封闭期,006891,2021-03-26
26,1.4324,1.4324,0.57%,开放申购,封闭期,006891,2021-03-25
27,1.4243,1.4243,-1.81%,开放申购,封闭期,006891,2021-03-24
28,1.4506,1.4506,-1.21%,开放申购,封闭期,006891,2021-03-23
29,1.4683,1.4683,0.68%,开放申购,封闭期,006891,2021-03-22
30,1.4584,1.4584,-1.70%,开放申购,封闭期,006891,2021-03-19
31,1.4836,1.4836,1.04%,开放申购,封闭期,006891,2021-03-18
32,1.4684,1.4684,1.13%,开放申购,封闭期,006891,2021-03-17
34,1.4520,1.4520,0.69%,开放申购,封闭期,006891,2021-03-16
35,1.4421,1.4421,-1.81%,开放申购,封闭期,006891,2021-03-15
36,1.4687,1.4687,-0.11%,开放申购,封闭期,006891,2021-03-12
37,1.4703,1.4703,2.26%,开放申购,封闭期,006891,2021-03-11
38,1.4378,1.4378,0.95%,开放申购,封闭期,006891,2021-03-10
39,1.4242,1.4242,-1.59%,开放申购,封闭期,006891,2021-03-09
40,1.4472,1.4472,-3.42%,开放申购,封闭期,006891,2021-03-08
41,1.4984,1.4984,-0.38%,开放申购,封闭期,006891,2021-03-05
42,1.5041,1.5041,-3.15%,开放申购,封闭期,006891,2021-03-04
43,1.5531,1.5531,1.21%,开放申购,封闭期,006891,2021-03-03
45,1.5345,1.5345,-1.30%,开放申购,封闭期,006891,2021-03-02
46,1.5547,1.5547,1.73%,开放申购,封闭期,006891,2021-03-01
47,1.5283,1.5283,-2.11%,开放申购,封闭期,006891,2021-02-26
48,1.5612,1.5612,0.03%,开放申购,封闭期,006891,2021-02-25
49,1.5607,1.5607,-2.77%,开放申购,封闭期,006891,2021-02-24
50,1.6051,1.6051,-0.44%,开放申购,封闭期,006891,2021-02-23
51,1.6122,1.6122,-2.71%,开放申购,封闭期,006891,2021-02-22
52,1.6571,1.6571,-0.34%,开放申购,封闭期,006891,2021-02-19
53,1.6628,1.6628,-1.35%,开放申购,封闭期,006891,2021-02-18
54,1.6855,1.6855,1.68%,开放申购,封闭期,006891,2021-02-10
56,1.6576,1.6576,1.99%,开放申购,封闭期,006891,2021-02-09
57,1.6253,1.6253,1.25%,开放申购,封闭期,006891,2021-02-08
58,1.6052,1.6052,-0.21%,开放申购,封闭期,006891,2021-02-05
