,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0639,1.0639,-0.22%,开放申购,开放赎回,009096,2021-04-30
2,1.0662,1.0662,0.05%,开放申购,开放赎回,009096,2021-04-29
3,1.0657,1.0657,0.21%,开放申购,开放赎回,009096,2021-04-28
4,1.0635,1.0635,0.00%,开放申购,开放赎回,009096,2021-04-27
5,1.0635,1.0635,-0.02%,开放申购,开放赎回,009096,2021-04-26
6,1.0637,1.0637,0.23%,开放申购,开放赎回,009096,2021-04-23
7,1.0613,1.0613,-0.07%,开放申购,开放赎回,009096,2021-04-22
8,1.0620,1.0620,0.07%,开放申购,开放赎回,009096,2021-04-21
9,1.0613,1.0613,0.13%,开放申购,开放赎回,009096,2021-04-20
10,1.0599,1.0599,0.41%,开放申购,开放赎回,009096,2021-04-19
12,1.0556,1.0556,0.01%,开放申购,开放赎回,009096,2021-04-16
13,1.0555,1.0555,0.07%,开放申购,开放赎回,009096,2021-04-15
14,1.0548,1.0548,0.12%,开放申购,开放赎回,009096,2021-04-14
15,1.0535,1.0535,0.12%,开放申购,开放赎回,009096,2021-04-13
16,1.0522,1.0522,-0.14%,开放申购,开放赎回,009096,2021-04-12
17,1.0537,1.0537,-0.27%,开放申购,开放赎回,009096,2021-04-09
18,1.0565,1.0565,0.16%,开放申购,开放赎回,009096,2021-04-08
19,1.0548,1.0548,-0.12%,开放申购,开放赎回,009096,2021-04-07
20,1.0561,1.0561,0.10%,开放申购,开放赎回,009096,2021-04-06
21,1.0550,1.0550,0.22%,开放申购,开放赎回,009096,2021-04-02
23,1.0527,1.0527,0.22%,开放申购,开放赎回,009096,2021-04-01
24,1.0504,1.0504,-0.22%,开放申购,开放赎回,009096,2021-03-31
25,1.0527,1.0527,0.26%,开放申购,开放赎回,009096,2021-03-30
26,1.0500,1.0500,0.07%,开放申购,开放赎回,009096,2021-03-29
27,1.0493,1.0493,0.21%,开放申购,开放赎回,009096,2021-03-26
