,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0134,1.0474,,暂停申购,暂停赎回,008002,2021-04-30
2,1.0128,1.0468,,暂停申购,暂停赎回,008002,2021-04-23
3,1.0121,1.0461,,暂停申购,暂停赎回,008002,2021-04-16
4,1.0115,1.0455,,暂停申购,暂停赎回,008002,2021-04-09
5,1.0108,1.0448,,暂停申购,暂停赎回,008002,2021-04-02
6,1.0102,1.0442,,暂停申购,暂停赎回,008002,2021-03-26
7,1.0095,1.0435,,暂停申购,暂停赎回,008002,2021-03-19
8,1.0089,1.0429,,暂停申购,暂停赎回,008002,2021-03-12
9,1.0082,1.0422,,暂停申购,暂停赎回,008002,2021-03-05
10,1.0076,1.0416,,暂停申购,暂停赎回,008002,2021-02-26
12,1.0074,1.0414,,暂停申购,暂停赎回,008002,2021-02-24
13,1.0149,1.0409,,暂停申购,暂停赎回,008002,2021-02-19
14,1.0142,1.0402,,暂停申购,暂停赎回,008002,2021-02-10
15,1.0137,1.0397,,暂停申购,暂停赎回,008002,2021-02-05
16,1.0133,1.0393,,暂停申购,暂停赎回,008002,2021-01-29
17,1.0128,1.0388,,暂停申购,暂停赎回,008002,2021-01-22
18,1.0122,1.0382,,暂停申购,暂停赎回,008002,2021-01-15
19,1.0115,1.0375,,暂停申购,暂停赎回,008002,2021-01-08
